barcode,old_name,new_name,brand,productDesc,confidence,changes,error
4870006617412,Cappello BIanco макароны Улитки 400 г,Cappello Bianco макароны Улитки 400 г,Cappello Bianco,"Макароны в форме улиток, идеальны для различных блюд.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870001543235,Сахар рафинад Ак кант 500 г,Сахар рафинад Ак кант 500 г,Ак кант,"Рафинированный сахар, идеально подходит для выпечки и напитков.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870003181152,Крупа Вип Рис Баракат 400гр,Крупа Вип Рис Баракат 400гр,Вип,"Рис Баракат, идеален для гарниров и салатов.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870003180360,Крупа Вип 4 Злака 400гр,Крупа Вип 4 Злака 400гр,Вип,"Смесь из четырех злаков, полезный гарнир.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4601780025625,Сердечки Makfa 400гр,Сердечки Makfa 400гр,Makfa,"Паста в форме сердечек, подходит для детского питания.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8076809576109,Barilla Паста Spaghetti (СПАГЕТТИНИ) 450 г.,Barilla Паста Spaghetti 450 г,Barilla,"Паста спагетти, идеальна для итальянских блюд.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500802160011,Мука Цесна пшеничная в/с 25 кг.,Мука Цесна пшеничная в/с 25 кг,Цесна,"Пшеничная мука высшего сорта, подходит для выпечки.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
2500802900013,Рожки №2 вес,Рожки №2,,"Паста в форме рожков, подходит для различных блюд.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870005840064,СахарМир Круп Керуен 800 г,СахарМир Круп Керуен 800 г,СахарМир,"Крупный сахар, подходит для кондитерских изделий.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870001224509,Лия оригинальная трубочка для начинки 250гр,Лия оригинальная трубочка для начинки 250гр,Лия,"Трубочки для начинки, идеальны для десертов.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001224387,Лапша Лия оригинальная Бантик 250гр,Лапша Лия оригинальная Бантик 250гр,Лия,"Лапша в форме бантиков, подходит для супов и салатов.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001225711,Лапша Лия яичная 230гр,Лапша Лия яичная 230гр,Лия,"Яичная лапша, подходит для различных блюд.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4660136780649,Соус Терияки. Тамаки 470 мл,Соус Терияки Тамаки 470 мл,Тамаки,"Соус терияки, идеален для маринования и заправки.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8699478211036,"BONJOUR порошк. напиток (Вишня) 9гр 1,5 л","BONJOUR порошк. напиток (Вишня) 9гр 1,5 л",BONJOUR,"Порошковый напиток со вкусом вишни, быстро растворяется.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4602481010019,Мука пшеничная 1 кг пак,Мука пшеничная 1 кг,,"Пшеничная мука, подходит для выпечки и кулинарии.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4603134002467,Хлопья из 6-ти злаков 400гр кор,Хлопья из 6-ти злаков 400гр кор,,Полезные хлопья из смеси шести злаков.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
6922790110551,Соевый соус Амое 500 мл,Соевый соус Амое 500 мл,Амое,Классический соевый соус для блюд.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870209200046,Сладкая Вата Пушистик 20 г стакан,Сладкая вата Пушистик 20 г,Пушистик,Легкая и воздушная сладкая вата.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
6948210601256,Football Bubble Gum-Жев Рез в виде мяч 9 г 12Бл 50,Жевательная резинка Football в виде мяча 9 г,,Жевательная резинка в форме футбольного мяча.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870006617658,Рожки Салем макороны перья 8мм,Макароны Рожки Салем 8 мм,Салем,"Макароны в форме рожков, идеальны для запеканок.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870005840781,Рис длиннозерный 800гр дойпак,Рис длиннозерный 800гр дойпак,,"Длиннозерный рис, идеален для гарниров.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4601780005443,Makfa Курпа пшено шлифованное 800гр,Makfa Курпа пшено шлифованное 800гр,Makfa,Шлифованное пшено для приготовления гарниров.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4870002901263,Чай листовой зеленый Ассам 100гр Premium,Чай листовой зеленый Ассам 100гр Premium,Ассам,Ароматный зеленый чай сорта Ассам.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4810389004393,"КАМАКО Горчица пищевая ""Французская"" 180гр","КАМАКО Горчица пищевая ""Французская"" 180гр",КАМАКО,Острая французская горчица для заправки блюд.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4810389007714,"КАМАКО Горчица пищевая ""Русская"" в стеклянной банке твист-офф 170гр","КАМАКО Горчица пищевая ""Русская"" в стеклянной банке твист-офф 170гр",КАМАКО,Классическая русская горчица в стеклянной банке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4810389005598,"КАМАКО Соус оригинальный ""Итальянский крем-бальзамик"" полимерной бутылке 180гр","КАМАКО Соус оригинальный ""Итальянский крем-бальзамик"" полимерной бутылке 180гр",КАМАКО,Ароматный итальянский соус для салатов.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4810389003389,"КАМАКО Соус оригинальный ""Перечный китайский острый"" полимерной бутылке 170гр","КАМАКО Соус оригинальный ""Перечный китайский острый"" полимерной бутылке 170гр",КАМАКО,Острый перечный соус для блюд.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4810108004239,"ГМ Молоко сгущенное вареное с сахаром ""Лакомка"" мдж 8,5% ж/б 380гр","ГМ Молоко сгущенное вареное с сахаром ""Лакомка"" мдж 8,5% ж/б 380гр",ГМ,"Сгущенное молоко с сахаром, идеальное для десертов.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500903660014,Рожки (рифлен) д5 5 кг,Рожки (рифленые) 5 кг,,Макароны в форме рифленых рожков.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500704330017,Рис Басмати вес,Рис Басмати,,Ароматный рис Басмати для приготовления блюд.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001224301,Pappardelle Лия Pasta яичная 250 г,Папарделле Лия яичная паста 250 г,Лия,"Итальянская яичная паста, идеально подходит для различных соусов.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4700003780010,Перец черный молотый 10гр (Татмал),Перец черный молотый 10гр (Татмал),,Молотый черный перец для приправы.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870006616811,Bella Pasta макарон. г .в. перья 400 г,Bella Pasta перья 400 г,Bella,"Макароны в форме перьев, идеальны для салатов и запеканок.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870002233807,"Albeni mini печенье с карам., покр. мол, нок. 500гр","Albeni mini печенье с карам., покр. мол, нок. 500гр",Albeni,"Мини-печенье с карамельной начинкой, покрытое шоколадом.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500207560010,Мини Пицца,Мини-пицца,,Вкусная мини-пицца для быстрого перекуса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500209810014 4870001600075 4870001600365 4870001600372,Батон нарезной Сапа Нан,Батон нарезной Сапа Нан,Сапа Нан,"Нарезной батон, свежий и мягкий.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500209840011,Торт ассорти Сапа Нан,Торт ассорти Сапа Нан,Сапа Нан,"Ассорти тортов, идеален для праздников.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
745760306060,Хлеб Европейский Сапа Нан,Хлеб Европейский Сапа Нан,Сапа Нан,"Европейский хлеб, свежий и ароматный.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500209900012 4870001600297 4870001600174,Багет Сапа Нан,Багет Сапа Нан,Сапа Нан,"Свежий багет, хрустящий снаружи и мягкий внутри.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
745760306251,Круглая сыворотка Сапа Нан,Круглая сыворотка Сапа Нан,Сапа Нан,"Круглая сыворотка, идеальна для выпечки.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
735745891001 725765018441,Токаш Сапа Нан,Токаш Сапа Нан,Сапа Нан,"Традиционный токаш, свежий и вкусный.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500209990013,Пирог Сапа Нан,Пирог Сапа Нан,Сапа Нан,"Вкусный пирог, идеален для чаепития.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
745760306138,Хлеб Пикантный Сапа Нан,Хлеб Пикантный Сапа Нан,Сапа Нан,Пикантный хлеб с уникальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870250370156,Рол Пшеничный Романовский,Ролл пшеничный Романовский,Романовский,"Пшеничный ролл, идеален для сэндвичей.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870250370118 4870231740862,Багет Пшеничный ржан Романовский,Багет пшеничный ржаной Романовский,Романовский,"Пшенично-ржаной багет, хрустящий и ароматный.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870250370187 4870231740787,Батон Царский Романовский,Батон Царский Романовский,Романовский,Вкусный батон для завтрака.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870250370033 4870231740077,Сэндвич с Picnic Романовский,Сэндвич с Picnic Романовский,Романовский,Сэндвич с начинкой Picnic.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870250370057 4870231740121,Хот Дог Романовский,Хот Дог Романовский,Романовский,Горячий хот-дог с сосиской.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870250370163 4870231740817,Батон к чаюРомановский,Батон к чаюРомановский,Романовский,Идеальный батон к чаю.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870231740923,Roll с колбасой,Ролл с колбасой,,Ролл с колбасой для перекуса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500302160016,Коржик Сапа Нан,Коржик Сапа,Нан,Нежный коржик для чая.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500302780016,Сладкоежечка мини арахис коррекс Конф Конд,Сладкоежечка мини арахис коррекс Конф Конд,,Мини-сладости для детей.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500302810010 4620760363786,Пряник королевская зебра фасованный,Пряник Королевская зебра,,Фасованный пряник с уникальным дизайном.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870007570457,Пряники КрендельТвороженые 300гр,Пряники КрендельТвороженые 300гр,,Пряники с творожной начинкой.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500304150015,Пирожен Лимоник Кондр вес,Пирожное Лимоник,Кондр,Лимонное пирожное для сладкоежек.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500304180012,Пирожен Тирамису Кондр вес,Пирожное Тирамису,Кондр,Классическое тирамису в мини-формате.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2000000004242,Хлеб Рисовый Бездрож Gastronan,Хлеб Рисовый Бездрожжевой,Gastronan,Легкий рисовый хлеб без дрожжей.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2000000011356,Хлеб Ржаной мультизлак Бездрож Gastronan,Хлеб Ржаной мультизлаковый,Gastronan,Полезный ржаной хлеб с семенами.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2000000004266,Хлеб Тартин Бездрож Gastronan,Хлеб Тартин Бездрожжевой,Gastronan,Хлеб тартин без дрожжей.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2000000003603,Хлеб Цельнозернов Льняной Бездрож Gastronan,Хлеб Цельнозерновой Льняной,Gastronan,Цельнозерновой хлеб с льном.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4605829006040,Хлеб Сандвичный Harri s American Sandwich 470гр,Хлеб Сандвичный Harri s American Sandwich 470гр,,Сандвичный хлеб для приготовления бутербродов.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}",
4607003124304,Тортильи пшеничные оригинал Misson 250гр,Тортильи пшеничные оригинал Misson 250гр,Misson,Пшеничные тортильи для приготовления различных блюд.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4607003124359,Тортильи пшеничные оригинал злакиMisson 250гр,Тортильи пшеничные оригинал злакиMisson 250гр,Misson,Злаковые пшеничные тортильи для разнообразия блюд.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4870211070088,Шарлотка Мастер Колобок 100гр,Шарлотка Мастер Колобок 100гр,Мастер Колобок,Вкусная шарлотка с яблоками.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4870211070224,Пряник Шоколадные Мастер колобок 500гр,Пряник Шоколадные Мастер колобок 500гр,Мастер Колобок,Шоколадный пряник с насыщенным вкусом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
2500402270011,Печенье Обажайка вес,Печенье Обажайка вес,,,medium,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870211070125 4870211070187,Торт Мастер колобок в ассортименте,Торт Мастер Колобок в ассортименте,Мастер Колобок,Ассортимент тортов от Мастера Колобка.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500405000011,Пахлава Бакинская,Пахлава Бакинская,,Традиционная бакинская пахлава.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500406250019,Беляш WO,Беляш WO,,,medium,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500407170019,Круассан сгущенка вес King,Круассан со сгущенкой вес King,King,Круассан с начинкой из сгущенного молока.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
2500407200013,Печенье Чародейка творог вес,Печенье Чародейка творожное вес,,Творожное печенье с нежным вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500408150010,Картофельная Лепешка,Картофельная лепешка,,Лепешка из картофельного теста.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500409770019,Печенье Крендельки соленые вес,Печенье Крендельки соленые вес,,Соленые печенья в форме кренделей.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500409800013,Орешки цветные Вельмож,Орешки цветные Вельмож,Вельмож,Цветные орешки с разнообразными вкусами.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500501640012,Биляши,Биляши,,Вкусные биляши с мясной начинкой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2000000012506,Сухари Ассорти 300 г Gastronan,Сухари Ассорти 300 г,,Хрустящие сухари с разнообразными вкусами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500507970014,Муравейник Тирамису Пирамидка,Муравейник Тирамису,,Десерт в виде муравейника с тирамису.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870254090203,"Сосиски говяжьи ""А"" 500гр","Сосиски говяжьи ""А"" 500гр",,"Сосиски из говядины, 500 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500802430015,Тесто дрожжевое WO,Дрожжевое тесто,,"Тесто для выпечки, готовое к использованию.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4780033020607,Сэндвич TWO Bite с шоколадной начинкой 32гр/18,Сэндвич TWO Bite с шоколадной начинкой 32гр/18,,"Сэндвич с шоколадной начинкой, 32 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4605829006064,Сандвичный Хлеб Harri s Пшеничный с отрубями.,Сандвичный Хлеб Harri s Пшеничный с отрубями.,Harri s,Пшеничный сандвичный хлеб с отрубями.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
2500605100016,Картошка,Картофель,,"Свежий картофель, универсальный продукт.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870231740947,Сэндвич Кебаб Романовский,Сэндвич Кебаб Романовский,,"Сэндвич с кебабом, готовый к употреблению.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500605790019,Орешки и вафли,Орешки и вафли,,Смешанные орешки и вафли для перекуса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870254090364,Сосиски детские 400гр,Сосиски детские 400гр,,"Детские сосиски, 400 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870231740954,"Сэндвич ""Mexико","Сэндвич ""Мексико""",,Сэндвич с мексиканской начинкой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001600068,Балапан Сапа Нан,Нан Балапан Сапа,,"Традиционный нан, мягкий и вкусный.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500700770015,Печенье Пампушки вес King,Печенье Пампушки,,Сладкое печенье в форме пампушек.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112007404,McVities Choco Cream 90gr,Choco Cream 90 г,McVities,"Песочное печенье с шоколадным кремом, 90 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4751007731386,Karavela Килька с ключом в т/с №3 240 г,Килька с ключом в т/с №3 240 г,Karavela,"Килька в томатном соусе, 240 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
2500703040016,Пончик сгущенка йогурт МИНИ,Пончик с йогуртом мини,,Нежный пончик с йогуртовой начинкой.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4640017176525,Зефир Экзотик FRESH (МАРАКУЙЯ) 150гр,Зефир Экзотик FRESH (МАРАКУЙЯ) 150гр,Экзотик,Вкусный зефир с экзотическим вкусом маракуйи.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4780111073402,Вафельный Пломбир мини (чипсы) 200гр/8,Вафельный Пломбир мини (чипсы) 200гр/8,,Нежный пломбир в вафельной оболочке с хрустящими чипсами.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500907760017,Королевская Ватрушка WO,Королевская ватрушка,,Ватрушка с нежной начинкой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500908160014,"Ваф ТМ ""Му и Ну",Вафли ТМ Му и Ну,Му и Ну,Хрустящие вафли с нежной начинкой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
762497141733,Хлеб Цельнозерновая ТАРТИН,Хлеб цельнозерновой Тартин,Тартин,Полезный хлеб из цельнозерновой муки.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
762497141726,Хлеб Солодовый ТАРТИН,Хлеб солодовый Тартин,Тартин,Ароматный хлеб с добавлением солода.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
2500908720010,Сметанник 22см WO,Сметанник 22 см,,Нежный пирог со сметанным кремом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4751007736091,Karavela Килька с ключом в т/с с ЧИЛИ №3 240гр,Karavela Килька с ключом в т/с с ЧИЛИ №3 240гр,Karavela,Килька в томатном соусе с добавлением чили.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
2500908960010,Пирог Лимонник шт,Пирог лимонный,,Вкусный лимонный пирог.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4605516020113 4605516027846,ЗЕФИР NEO botanica c кус брусники 250гр,ЗЕФИР NEO botanica c кус брусники 250гр,NEO botanica,Нежный зефир с добавлением брусники.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4603825001434 4603825001120,"Паста Super Duo""Бурешка"" 350 г с",Паста Super Duo Бурешка 350 г,Super Duo,Вкусная паста с уникальным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
46266507,Конфеты Меллер банан 8*24*38гр,Конфеты Меллер банан 8*24*38гр,Меллер,Сладкие конфеты с банановым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
46254955,Кофета Mentos Свежая кола 12x24x37g,Конфеты Mentos свежая кола 12x24x37 г,Mentos,Конфеты с освежающим вкусом колы.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4602606003728,Мармелад жеват Fruittella Змеи XXL 30*70 г,Мармелад жевательный Fruittella Змеи XXL 30*70 г,Fruittella,Жевательный мармелад в форме змей.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
46040145,Меллер Шоколад 8*24*38гр,Меллер Шоколад 8*24*38гр,Меллер,Шоколад в упаковке 38 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870059000100,Трапеза Сухари сдоб. с изюмом 200 г,Трапеза Сухари с изюмом 200 г,Трапеза,"Сухари с изюмом, 200 г.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870059001053,Трапеза Сухари сдоб. со сгущ. 200 г,Трапеза Сухари со сгущённым молоком 200 г,Трапеза,"Сухари со сгущённым молоком, 200 г.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870059000049,Трапеза Сушка с ванилью 350 г,Трапеза Сушка с ванилью 350 г,Трапеза,"Сушка с ванилью, 350 г.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8445290453075,НЕСКВИК НапШок Спарта МБ 24x110 г,НЕСКВИК Напиток Шоколадный 110 г,НЕСКВИК,"Шоколадный напиток, 110 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5900020023698,Завтрак NESQUIK Cereal Bag 24x225g N2 X8,Завтрак NESQUIK Cereal 225 г,NESQUIK,Завтрак в упаковке 225 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870066000636,Халва подсолнечная 275гр,Халва подсолнечная 275гр,,"Подсолнечная халва, 275 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870099002591,Печенье Яблочко Рахат пп/п 500гр,Печенье Яблочко Рахат пп/п 500гр,Рахат,"Печенье с яблоком, 500 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870099002379,Вафли Рахат карамельные ф/пчк 400 г,Вафли Рахат карамельные 400 г,Рахат,"Карамельные вафли, 400 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870036007214,Вафли Рахат Артек ф/пчк 110гр (48),Вафли Рахат Артек ф/пчк 110гр (48),Рахат,"Вафли Артек, 110 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870099002560,Вафли Рахат шоколадные ф/пчк 110гр (48),Вафли Рахат шоколадные ф/пчк 110гр (48),Рахат,"Шоколадные вафли, 110 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870099000993,"Печ Рахат коктем ф/тчк 0,185 (30)",Печенье Рахат Коктем 185 г,Рахат,"Печенье Коктем, 185 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870099003383,Печ Рахат Сдобное Rakhat Bakery со вкус сгущ молока пп/пчк 135гр (8),Печ Рахат Сдобное Rakhat Bakery со вкус сгущ молока пп/пчк 135гр (8),Рахат,"Сдобное печенье со сгущённым молоком, 135 г.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4607176440782,Рахат ПечLOTTE Чоклет Пай Какао х/к 336гр,Рахат ПечLOTTE Чоклет Пай Какао х/к 336гр,Рахат,"Чоклет Пай с какао, 336 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
1,Вафли Рахат Арахисовые т/пл вес,Вафли Рахат Арахисовые,Рахат,Арахисовые вафли.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
