shard_id,barcode,old_name,new_name,brand,productDesc,confidence,changes
3,4870003750709,"Творожная масса с изюмом н/ж, 200 г.Натиже",Творожная масса с изюмом 200 г,Натиже,Сладкий творожный продукт с изюмом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": true}"
3,4870003753311,"Масло ""Крестьянское"" 71,5% соленое 0,250 г Натиже","Масло ""Крестьянское"" 71,5% соленое 0,250 г Натиже",,Соленое масло в упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
3,4870003752956,"MIOS Йогурт ""Греческий"" 6% 0,14 кг п/ст, шт Натиже","MIOS Йогурт ""Греческий"" 6% 0,14 кг п/ст, шт Натиже",Натиже,Греческий йогурт в упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": true}"
3,4870003751720,Сыр плавленый Английский 140гр. п/ст Натиже,Сыр плавленый Английский 140гр. п/ст Натиже,Натиже,Плавленый сыр с английским вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870003752079,"Сыр мягкий Моцарелла 0,250кгНатиже","Сыр мягкий Моцарелла 0,250кгНатиже",Натиже,"Мягкий сыр Моцарелла, идеален для пиццы.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870003753038,С соленым кунжутом 500 г Натиже,Солёный кунжут 500 г,Натиже,"Кунжут с солёным вкусом, отлично подходит для закусок.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870003751492,"кефир ""Classic"" 1%, 0,9 кгНатиже","Кефир Classic 1%, 0,9 кг",Натиже,"Кефир с низким содержанием жира, подходит для диеты.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
3,4870206414996,Активиа 270гр Персик,Активиа 270гр Персик,Активиа,"Йогурт с персиковым вкусом, богат пробиотиками.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870206411742,Активиа 670 г Злаки,Активиа 670 г Злаки,Активиа,"Йогурт с злаками, полезный и вкусный.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,8696368202563,"Актимель 1*95 г., Гранатовый",Актимель 95 г Гранатовый,Актимель,"Напиток с гранатовым вкусом, богат пробиотиками.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,8696368202617,Актимель КИДС клубника банан,Актимель КИДС клубника-банан,Актимель,Напиток для детей с клубнично-банановым вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4600605029039,Растишка коктейль 210 г. Бабл гам,Растишка коктейль 210 г Бабл Гам,,"Коктейль с вкусом Бабл Гам, для детей.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4600605028872,"Сырок сгущенка, 40 г, 20%",Сырок сгущенка 40 г 20%,,"Сырок с сгущённым молоком, сладкий и вкусный.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870206415368,Данон 670 г Клубника,Данон 670 г Клубника,Данон,"Йогурт с клубничным вкусом, полезный и вкусный.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4600605032527,Творог десерт 130 г персик,Творог десерт 130 г Персик,,Десертный творог с персиковым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870006420869,Сметана Зенченко 15%-400гр,Сметана Зенченко 15%-400гр,Зенченко,"Сметана с высоким содержанием жира, идеальна для блюд.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4601662006452,"Сливки Президент для соуса 23% 0,20 г.","Сливки Президент для соуса 23% 0,20 г.",Президент,Сливки для соусов с высоким содержанием жира.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,2500302650012,"Творог ""Родина"" со сливками 300гр 5%","Творог ""Родина"" со сливками 300гр 5%",Родина,"Творог со сливками, нежный и вкусный.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870005730112,"Сметана ""Родина"" 400гр-20%","Сметана ""Родина"" 400гр-20%",Родина,Сметана с содержанием жира 20%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
3,4870132003653,"Айран турецкий 1,2%-1 л Эмиль","Айран турецкий 1,2% 1 л Эмиль",Эмиль,"Турецкий айран с низким содержанием жира 1,2%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870132001741,Сметана Эмиль 20% 400гр,Сметана Эмиль 20% 400гр,Эмиль,Сметана с содержанием жира 20%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4607004890086,Сыр плавленый Hohland Чизбургер 150гр,Сыр плавленый Hohland Чизбургер 150гр,Hohland,Плавленый сыр с вкусом чизбургера.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4607004892806,Сыр плавленый Hohland Тройное удовольствие 140гр,Сыр плавленый Hohland Тройное удовольствие 140гр,Hohland,Плавленый сыр с тройным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4607004890185,Сыр плавленый Hohland грибы 200гр,Сыр плавленый Hohland грибы 200гр,Hohland,Плавленый сыр с грибами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4607004892608,Сыр плавленый Hohland Фетакса 200гр,Сыр плавленый Hohland Фетакса 200гр,Hohland,Плавленый сыр Фетакса.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870212681924,"АйранТурецкий Гормол 1,5%- 250гр","АйранТурецкий Гормол 1,5%- 250гр",Гормол,"Турецкий айран с содержанием жира 1,5%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870250270098,"Сметана, 20% п/стакан, 380 г.",Сметана 20% п/стакан 380 г,,Сметана в пластиковом стакане с содержанием жира 20%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870210770613,"Йогурт (Персик) 0,45 л 1,5% Село Лесное.","Йогурт Персик 0,45 л 1,5% Село Лесное",Село Лесное,"Йогурт с персиковым вкусом и содержанием жира 1,5%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870210771023,"Айран 0,3 л 1,5% Село Лесное.","Айран 0,3 л 1,5% Село Лесное",Село Лесное,"Айран с содержанием жира 1,5%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870064001147,Сметана 360 г 15% Село Лесное.,Сметана 360 г 15% Село Лесное,Село Лесное,Сметана с содержанием жира 15%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870052001937,Тан классический 1 л ПЭТ.,Тан классический 1 л,,Классический тан в упаковке 1 л.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,2500400130010,Сыр Emir Адыгея вес,Сыр Emir Адыгея вес,Emir,Адыгейский сыр от бренда Emir.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870021100180,Сыр Emir Невский плав 200гр,Сыр Emir Невский плав 200гр,Emir,Плавленый сыр Невский от бренда Emir.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4600605029275,Сметана Простаквашино 15% 300гр,Сметана Простаквашино 15% 300гр,Простаквашино,Сметана с содержанием жира 15%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4600765025995,"Сливки Чудское озеро 10%-0,2 л","Сливки Чудское озеро 10% - 0,2 л",Чудское озеро,Сливки с содержанием жира 10%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
3,4811277012797,Сыр KarKara Голандский особый 45%-200гр,Сыр KarKara Голандский особый 45%-200гр,KarKara,Сыр Голландский с содержанием жира 45%.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4820000950220 4820000952378,"Сырок Глазировный Молоко сгущеное 26%,-36гр","Сырок Глазировный Молоко сгущеное 26%,-36гр",,Глазированный сырок с сгущенным молоком и содержанием жира 26%.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
3,4870144747590,"Молоко сгущен Лакомка 8,5%- 360 жб","Молоко сгущенное Лакомка 8,5% - 360 г",Лакомка,"Сгущенное молоко с содержанием жира 8,5%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870144749419,Молоко конц Петропавловское 20%-500 мл,Молоко конц. Петропавловское 20% - 500 мл,Петропавловское,Концентрированное молоко с содержанием жира 20%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870144740454,"Молоко сгущен Буренка 8,5%- 450гр б.п","Молоко сгущен Буренка 8,5%- 450гр б.п",Буренка,"Сгущенное молоко с содержанием жира 8,5%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870144749952,"Молоко Петропавловское 6%-0,9 л","Молоко Петропавловское 6% - 0,9 л",Петропавловское,Молоко с содержанием жира 6%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870210771863,"Йогурт Манго 0,5 л 1,5% Село Лесное.","Йогурт Манго 0,5 л 1,5% Село Лесное",Село Лесное,"Йогурт с манго и содержанием жира 1,5%.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
3,4600765026800,"Молоко Питьевое Чудское Озеро 3,2%-1 л","Молоко питьевое Чудское Озеро 3,2% - 1 л",Чудское Озеро,"Питьевое молоко с содержанием жира 3,2%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,792649190371,Сыр чечел палочки копчен 50гр,Сыр чечел палочки копчен 50гр,,Копченый сыр чечел в виде палочек.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870210770729,"БиоЛайф 1 л 2,5% Село Лесное.","БиоЛайф 1 л 2,5% Село Лесное",Село Лесное,"Био-йогурт с содержанием жира 2,5%.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870001028534,Курт круглый 100 г. Султан-Ата.,Курт круглый 100 г Султан-Ата,Султан-Ата,Круглый курт весом 100 г.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4607021591522,Напиток б/а на раст. сырье минд. у/паст Миндальное молоко Т3 CREMART.,Напиток б/а на раст. сырье минд. паста Миндальное молоко Т3 CREMART,CREMART,Напиток на растительном сырье с миндальной пастой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,2500408330016 4810268055386,Pan Smetankoфф Сыр 200 г Сметанковый мдж 50% фасовка.,Сыр Pan Smetankoфф 200 г Сметанковый 50%,Pan Smetankoфф,Сыр с содержанием жира 50%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4811277012841,Номад Сыр Тильзитер мдж 45% фас.200 г.,Сыр Тильзитер 45% 200 г,Номад,Сыр Тильзитер с жирностью 45%. Упаковка 200 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3,4600493811020,Сыр творожный Виолетта 140 г с креветками мдж 70%.,Сыр творожный Виолетта 140 г с креветками 70%,Виолетта,"Творожный сыр с креветками, жирность 70%. Упаковка 140 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3,4870035009042,"Молоко концентрированное стерилизованное цельное жирность 8,6% 300 г. Три Желания.","Молоко концентрированное стерилизованное цельное 8,6% 300 г",Три Желания,"Концентрированное стерилизованное молоко с жирностью 8,6%. Упаковка 300 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3,4870007492315,"Сыр плавленный ""С ветчиной"" 200 г",Сыр плавленный с ветчиной 200 г,,"Плавленный сыр с ветчиной, упаковка 200 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
3,4870007492063,"Масло ""Вкусные"" 0,2 72,5% Флоу/пак","Масло Вкусные 72,5% 0,2 кг",,"Масло с жирностью 72,5%. Упаковка 0,2 кг.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4680019561981,Напиток овсян NEMOLOKO классич 1 л,Напиток овсяный NEMOLOKO классический 1 л,NEMOLOKO,"Классический овсяный напиток, упаковка 1 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": true}"
3,4680019560922,Напиток овсян NEMOLOKO клас витамин В2-1 л,Напиток овсяный NEMOLOKO с витамином В2 1 л,NEMOLOKO,"Овсяный напиток с витамином В2, упаковка 1 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": true}"
3,4870144005348,"Молоко ДЕП ультра микроэлементы 2,5%-500гр","Молоко ДЕП ультра микроэлементы 2,5%-500гр",ДЕП,"Молоко с жирностью 2,5%. Упаковка 500 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3,4870144005447,"Молочн коктейль ДЕП Клубника 1,8%-500гр","Молочн коктейль ДЕП Клубника 1,8%-500гр",ДЕП,"Молочный коктейль с клубникой, жирность 1,8%. Упаковка 500 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3,4810268055416,Pan Smetankoфф Сыр 300 г Сливочный мдж 50% фасовка.,Сыр сливочный Smetankoфф 50% 300 г,Pan,Сливочный сыр с жирностью 50%. Упаковка 300 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3,4607014822909,Коктейль Чуда жидкий шоколад 200 мл,Коктейль Чуда жидкий шоколад 200 мл,Чуда,"Жидкий шоколадный коктейль, упаковка 200 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4607037121560,Сыр плав. Президент 150 г 45% Сливочный,Сыр плавленный Президент 45% 150 г,Президент,Плавленный сыр с жирностью 45%. Упаковка 150 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4870207314257,"БИО С Карамель 3,2% 0,5 кг","БИО С Карамель 3,2% 0,5 кг",,"БИО-продукт с карамелью, жирность 3,2%. Упаковка 0,5 кг.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4607037120037,Сыр плав. Президент 140 г 45% с Грибами круг.,Сыр плавленный Президент 45% с грибами 140 г,Президент,"Плавленный сыр с грибами, жирность 45%. Упаковка 140 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4870005359481,"Сыр ""Сулугуни"" 45% 280гр","Сыр ""Сулугуни"" 45% 280гр",,Сыр Сулугуни с жирностью 45%. Упаковка 280 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870144740461,"Молоко сгущен Буренка 8,5%- 360гр жб","Молоко сгущен Буренка 8,5%- 360гр жб",Буренка,"Сгущенное молоко с сахаром, идеальное для чая и кофе.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3,4610043821461,Сыр чечел ассорти особое100гр Мета,Сыр чечел ассорти особое100гр Мета,Мета,"Ассорти сыров Чечел, идеально подходит для закусок.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,2595609310011,Напиток Миндальный NEMOLOKO витамин и мин вещ1 л,Напиток миндальный NEMOLOKO с витаминами и минералами 1 л,NEMOLOKO,Миндальный напиток с добавлением витаминов и минералов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,2500507930018,"Цельное молоко сгущенное с сахаром 8,5% ж/б 360 г.(чашка)","Сгущенное молоко цельное с сахаром 8,5% 360 г",,"Сгущенное молоко с сахаром, подходит для десертов и напитков.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
3,8696368202587,Актимель 1*95 г Черника,Актимель Черника 95 г,Актимель,"Йогурт с черникой, богатый пробиотиками.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4607004890154,Сыр плавленый Hohland Сливочный 400гр,Сыр плавленый Hohland Сливочный 400гр,Hohland,Плавленый сыр с нежным сливочным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870212681542,Сметана 20% 180 г Гормолзавод,Сметана 20% 180 г,Гормолзавод,"Сметана с высоким содержанием жира, отлично подходит для блюд.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4680019568393,"Напиток овсян NEMOLOKO клас. витамин минер 0,2 л","Напиток овсяный NEMOLOKO с витаминами и минералами 0,2 л",NEMOLOKO,Овсяный напиток с добавлением витаминов и минералов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4607037122000,Сыр плав. Президент 300 г 45% Сливочный,Сыр плавленый Президент 300 г 45%,Президент,Плавленый сыр с высоким содержанием жира.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870207314387,"Живой Груша-Карамель 2% 0,280",Напиток Живой Груша-Карамель 2% 280 г,,"Напиток с вкусом груши и карамели, освежающий и сладкий.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870207314813,"Питьевой йогурт Чернослив 2% 0,9 кг","Питьевой йогурт Чернослив 2% 0,9 кг",,"Йогурт с черносливом, полезный и вкусный.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4607070735779,Белебей Сыр Гауда Экстра особый мдж 45% фас.190 г.,Сыр Гауда Экстра особый 190 г 45%,Белебей,"Сыр Гауда с высоким содержанием жира, идеален для закусок.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870144749389,Сливки Петропавловское 15%-250 мл,Сливки Петропавловское 15% 250 мл,Петропавловское,"Сливки с низким содержанием жира, подходят для кофе и десертов.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,2500802200014,"Молоко для производ 1,5% 1 л.","Молоко для производства 1,5% 1 л",,"Молоко с низким содержанием жира, используется в производстве.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4607037121867,Сыр плав. Президент 50 г 45% Сливочный,Сыр плавленый Президент 50 г 45%,Президент,"Плавленый сыр с высоким содержанием жира, удобный для перекусов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870200401046,Курт молочный мелкий 30 г,Курт молочный мелкий 30 г,,"Курт молочный, мелкий, 30 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870144741536,"Молоко конц Петропавловское 7,1%-250 мл","Молоко концентрированное Петропавловское 7,1% 250 мл",Петропавловское,"Концентрированное молоко, 7,1%, 250 мл.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3,4627140960368,Сыр Гудовский косичка копченый 100 г.,Сыр Гудовский косичка копченый 100 г,Гудовский,"Копченый сыр косичка, 100 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4870207313069,"Творог Домашний Рассыпчатый Президент 9% 0,35 кг","Творог домашний рассыпчатый Президент 9% 0,35 кг",Президент,"Домашний рассыпчатый творог, 9%, 0,35 кг.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4870210770514,"молоко топленое 0,93 л 4%""Село Лесное","Молоко топленое 0,93 л 4% Село Лесное",Село Лесное,"Топленое молоко, 0,93 л, 4%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
3,4870001420055,"Крестьянское Особое 82,5% 180гр (эколин)","Крестьянское Особое 82,5% 180гр (эколин)",,"Крестьянское масло, 82,5%, 180 г.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3,4870001421915,"Десертная творожная масса 350гр сладкая ""Абрикос"" 20%","Десертная творожная масса 350гр сладкая ""Абрикос"" 20%",Абрикос,"Творожная масса десертная, 350 г, 20%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4810268049101,"Коктейль Молочный ""ТОП"" мдж 2% какао и молочный шоколад ПЭТ 450гр","Коктейль Молочный ""ТОП"" мдж 2% какао и молочный шоколад ПЭТ 450гр",ТОП,"Молочный коктейль с какао и шоколадом, 2%, 450 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4810268035265,"Сыр полутв.""Брест-Литовск российский"" мдж 50% 200гр","Сыр полутв.""Брест-Литовск российский"" мдж 50% 200гр",Брест-Литовск,"Полутвердый сыр российский, 50%, 200 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4810268048067,"Сыр полутв.""Моцарелла для пиццы"" Свежа мдж 40% 200гр","Сыр полутв.""Моцарелла для пиццы"" Свежа мдж 40% 200гр",Свежа,"Полутвердый сыр Моцарелла для пиццы, 40%, 200 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,2500606650015,"Сыр ""Золотой стандарт"" ""Голлондский новый"" вес","Сыр ""Золотой стандарт"" Голландский новый вес",Золотой стандарт,"Сыр Голландский новый, весовой.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4810319016465,"Молоко Стерил ""Минская Марка"" м.д.ж. 3,2% фибропак 1,0 л","Молоко Стерил ""Минская Марка"" 3,2% фибропак 1,0 л",Минская Марка,"Стерилизованное молоко, 3,2%, 1,0 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4870005531917,"Сырок с вар.сгущ, АЙС 50гр","Сырок с вар.сгущ, АЙС 50гр",АЙС,"Сырок с вареной сгущенкой, 50 г.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,2500606930018,"Сырок ТМ Номад мяг.сл. глазир. с накопителем ""сгущенка"" 26% 36гр","Сырок ТМ Номад мяг.сл. глазир. с накопителем ""сгущенка"" 26% 36гр",Номад,"Сырок мягкий с глазурью и накопителем, 26%, 36 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4607004893285,Сыр творожен Hohland с чесноком 140гр,Сыр творожен Hohland с чесноком 140гр,Hohland,"Творожный сыр с чесноком, 140 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3,4605627008567,"Йогурт Нежный 0,1% с соком персик 95 г.","Йогурт Нежный 0,1% с соком персика 95 г",Нежный,Нежный йогурт с соком персика.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
3,4605627008185,"Йогурт Нежный 0,1% с соком малина и земляники 285гр.","Йогурт Нежный 0,1% с соком малина и земляники 285гр.",Нежный,Нежный йогурт с соком малины и земляники.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
3,4605627006747,"Fruttis 2,5% с клубникой и земляникой 175 г.","Fruttis 2,5% с клубникой и земляникой 175 г",Fruttis,Йогурт Fruttis с клубникой и земляникой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
3,2500608900019,Сметана Зенченко 30%-400гр,Сметана Зенченко 30%-400гр,Зенченко,Сметана Зенченко с жирностью 30%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
3,710497221177,Фисташки соленые 60гр,Фисташки соленые 60гр,,Соленые фисташки в упаковке 60 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870001421946,"Десертная творожная масса 350гр сладкая ""Клубника-мюсли"" 20%","Десертная творожная масса 350гр сладкая ""Клубника-мюсли"" 20%",,Творожная масса с клубникой и мюсли.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4810268035326,"Сыр полутв.""Брест-Литовск голландский"" мдж 45% 200гр","Сыр полутв.""Брест-Литовск голландский"" мдж 45% 200гр",Брест-Литовск,Полутвердый сыр голландского типа с жирностью 45%.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
3,4870004454200,"Белгийский вафли ""Варен сгущенка"" 75гр","Белгийский вафли ""Варен сгущенка"" 75гр",,Вафли с вареной сгущенкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,7453149188932,Профитроли,Профитроли,,Профитроли с кремом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4630010360984,Шпроты стекло в масле 250гр,Шпроты стекло в масле 250гр,,Шпроты в масле в упаковке 250 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4870212681962,"Молоко 3,2% ГМЗ финпак 1000 г","Молоко 3,2% ГМЗ финпак 1000 г",,"Молоко с жирностью 3,2% в упаковке 1000 г.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4606779900709,"Эрмигурт 3,2% лесные ягоды 100 г.","Эрмигурт 3,2% лесные ягоды 100 г",,"Эрмигурт с лесными ягодами и жирностью 3,2%.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3,4606779667602,"Alpenland Питьевой с яюлокам и грушей 1,2% 290гр","Alpenland Питьевой с яюлокам и грушей 1,2% 290гр",Alpenland,Питьевой йогурт Alpenland с яблоком и грушей.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
