name,barcode,quantityUnitType,salesPrice,productDesc,category,brand,productImg
Battega del Sole Макарон г. в Рожки 400гр,4690329010765,pcs,300.00,"Макароны в рожках, идеальны для пасты.",BAR_SNACKS,Battega del Sole,
Battega del Sole Макарон г. в Витки 400гр,4690329010772,pcs,300.00,Итальянские макароны для приготовления различных блюд.,BAR_SNACKS,Battega del Sole,
Battega del Sole Макарон г. в Вермишель 400гр,4690329010789,pcs,300.00,"Макароны, 400 г.",BAR_SNACKS,Battega del Sole,
Battega del Sole Макарон г. в Спагетти 400гр,4690329010932,pcs,360.00,Макароны в форме спагетти для пасты.,BAR_SNACKS,Battega del Sole,
Battega del Sole Макарон г. в Фетучини 400гр,4690329012912,pcs,360.00,"Макароны в форме фетучини от Battega del Sole, 400 г.",BAR_SNACKS,Battega del Sole,
Печенье Маскон Американер с шоколадными дропсами вес,2500900420017,kg,2240.00,Печенье с шоколадными дропсами в весовой упаковке.,BAR_SNACKS,Маскон,
"Сырное печенье 0,350 кг",4870203571548,pcs,590.00,Сырное печенье с насыщенным вкусом.,BAR_SNACKS,,
Жевательные конфеты три шоколада 35 г,4620004439949,pcs,275.00,"Жевательные конфеты с тремя шоколадными вкусами, 35 г.",BAR_SNACKS,,
"Жевательные конфеты в шоколаде со вкусом тутти-фрутти 35 г, 30 шт",4620004435514,pcs,275.00,Жевательные конфеты с шоколадной оболочкой.,BAR_SNACKS,,
Джем Фрутто,2500700890010,kg,2195.00,Вкусный джем Фрутто.,BAR_SNACKS,,
Шоколад Милка 300 г с шоколадной и молочными начинками,7622210971432,pcs,2830.00,Шоколад с начинками из молока и шоколада.,BAR_SNACKS,Милка,
Ферреро Роше Т16X5*4,8000500003787,pcs,4075.00,Шоколадные конфеты с орехами и шоколадом.,BAR_SNACKS,Ферреро Роше,
Набор конфет Т15х6 Ферреро,8000500247150,pcs,4285.00,"Набор конфет, 15 видов по 6 штук.",BAR_SNACKS,Ферреро,
Орешки весовые (Q2O),2500702060015,kg,2780.00,Весовые орехи для перекуса.,BAR_SNACKS,,
Фрутто вес ( Q2O ),2500702070014,kg,2195.00,,BAR_SNACKS,,
Конфеты Красный мак,4870200144868,kg,3780.00,Сладкие конфеты с уникальным вкусом.,BAR_SNACKS,,
Набор конфет Самал,4870200148156,kg,2355.00,Набор сладких конфет для подарка.,BAR_SNACKS,Самал,
Печенье Cracker-Fish с солью,2500900830014,kg,1260.00,Соленое печенье для перекуса.,BAR_SNACKS,Cracker-Fish,
Конфета Несси,4620017454861,pcs,720.00,Сладкая конфета с уникальным вкусом.,BAR_SNACKS,Несси,
Конфета Несси тропик,4620017459811,pcs,760.00,Конфета Несси с тропическим вкусом.,BAR_SNACKS,,
Набор Конфет Storck 250Гр Merci ассорти штучный,2500901190018,pcs,160.00,Ассорти конфет в наборе.,BAR_SNACKS,Storck,
Кекс Маскон Абрикосовый вес,2500901270017,kg,2225.00,Вкусный абрикосовый кекс на вес.,BAR_SNACKS,Маскон,
"Жевательные конфеты Мамба 79,5 г",40144146,pcs,795.00,"Жевательные конфеты, 79,5 г.",BAR_SNACKS,Мамба,
"Жевательные конфеты Мамба 2 в 1 79,5 г",40144313,pcs,795.00,Жевательные конфеты с двойным вкусом.,BAR_SNACKS,Мамба,
"Жевательные конфеты Мамба 79,5 г",40144306,pcs,795.00,Вкусные жевательные конфеты с фруктовым вкусом.,BAR_SNACKS,Мамба,
Шоколад Milka 80 г молочный Шоколад с цельным лесным орехом,7622202272332,pcs,1510.00,Молочный шоколад с цельным лесным орехом.,BAR_SNACKS,Milka,
Печенье Султан Choco-Pir 240 г,4870144021515,pcs,1110.00,Вкусное печенье с шоколадной начинкой.,BAR_SNACKS,Султан,
Печенье Султан Choco-Pir 360 г,4870144023274,pcs,1670.00,Хрустящее печенье с шоколадом.,BAR_SNACKS,Султан,
Вафли Яшкино Голландские 165 г с вареной сгущенкой,4630026562402,pcs,425.00,Вафли с начинкой из вареной сгущенки.,BAR_SNACKS,Яшкино,
Печенье Фаготтини с джемом черной смородины 125 г,4680167310608,pcs,425.00,Хрустящее печенье с начинкой из черной смородины.,BAR_SNACKS,Фаготтини,
Печенье Фаготтини с яблочным джемом 125 г,2500902290014,pcs,425.00,Печенье с яблочным джемом.,BAR_SNACKS,Фаготтини,
Перец черный молотый 1 кг,4870144862422,pcs,5425.00,Молотый черный перец для приправы.,BAR_SNACKS,,
Золото Тюрков Чечил 30гр,796554334165,pcs,400.00,Сыр Чечил с характерным вкусом.,BAR_SNACKS,Тюрков,
Жевательная резинка Orbit Tropic Refreshers 16 г,4660085511462,pcs,330.00,Жевательная резинка с тропическим вкусом.,BAR_SNACKS,Orbit,
Жевательная резинка Orbit Spearmint 16 г,2500903350014,pcs,330.00,Жевательная резинка со свежим мятным вкусом.,BAR_SNACKS,Orbit,
"Печ LOTTE Чоклет Пай со вкусом сыра х/к 0,336 г",4607176441666,pcs,1560.00,Печенье со вкусом сыра.,BAR_SNACKS,LOTTE,
Малиновый пай голландский 150 г КА,4620017457978,pcs,370.00,Вкусный малиновый пирог.,BAR_SNACKS,,
Печенье Яшкино сахарное 170 г с шоколадным вкусом,4680021888267,pcs,350.00,Сахарное печенье с шоколадной начинкой.,BAR_SNACKS,Яшкино,
Фейерверк 10 см,2500703500015,pcs,330.00,Фейерверк высотой 10 см.,BAR_SNACKS,,
"Напиток шоколадный Нэсквик 32х13,5 г",46258175,pcs,175.00,Шоколадный напиток для детей с добавлением витаминов.,BAR_SNACKS,,
Подарок сладкий Новый год 1,2500703810015,pcs,2000.00,,BAR_SNACKS,,
Конфета Золотая Стрекоза,4620017454878,pcs,765.00,Сладкие конфеты с уникальным вкусом.,BAR_SNACKS,Золотая Стрекоза,
Печенье Зебра с топлёным молоком,2500703860010,kg,1560.00,Печенье с молочной начинкой.,BAR_SNACKS,,
Печенье Лепесток вес,2500903650015,kg,1960.00,Печенье Лепесток на развес.,BAR_SNACKS,,
Печенье Маскон зайчик 240гр,4870203571609,pcs,400.00,"Печенье в форме зайца, идеально для детей.",BAR_SNACKS,Маскон,
Печенье Маскон к кофе 210гр,4870203571586,pcs,350.00,Печенье к кофе.,BAR_SNACKS,Маскон,
Печенье Маскон Чайное 250гр,4870203571562,pcs,420.00,Чайное печенье для приятного чаепития.,BAR_SNACKS,Маскон,
Печенье Маскон Хрустик 180гр,4870203571937,pcs,590.00,Хрустящее печенье с уникальным вкусом.,BAR_SNACKS,Маскон,
Сладкий подарок Новый год,2500704310019,pcs,2650.00,Подарок с сладостями к Новому году.,BAR_SNACKS,,
"Сушечка ""Дворянская"" сахарной глазури 200гр",4690679007057,kg,455.00,"Сушечка с сахарной глазурью, хрустящая и сладкая.",BAR_SNACKS,Дворянская,
"Сушка ""Снежная"" в сахарной глазури 250гр",4690679004919,kg,565.00,Сушка в сахарной глазури.,BAR_SNACKS,,
"Соломка с маком ""Для младшего братишки"" 200гр",4607074602114,kg,620.00,Сладкая соломка с маком.,BAR_SNACKS,,
"Соломка соленая ""Для дочки"" 200гр",4607074602060,kg,570.00,Солёная соломка для перекуса.,BAR_SNACKS,,
"Клубника протертая с сахаром ТМ ""Стоевь"" д/п 270гр",4670025504393,kg,830.00,Протертая клубника с сахаром.,BAR_SNACKS,Стоевь,
Уксус рисовый ТМ Стоевь 3% 970 мл,4670025505086,kg,1360.00,Рисовый уксус с низким содержанием кислоты.,BAR_SNACKS,Стоевь,
"Кон Астана 0,500 г",2500705460010,pcs,,Конфета Астана.,BAR_SNACKS,Астана,
Конфета Рахат 490 г,4870036001182,pcs,4620.00,Сладкие конфеты с разнообразными начинками.,BAR_SNACKS,Рахат,
"Печ Рахат Алматинское ф/пчк 0,220гр. (22)",4870099003031,pcs,320.00,Алматинское печенье с уникальным вкусом.,BAR_SNACKS,Рахат,
Яблочный пирог Маскон,2500705710016 4870203571333,pcs,1200.00,Вкусный яблочный пирог.,BAR_SNACKS,Маскон,
Баранка Чайная 450гр,4690679002335,kg,1000.00,"Хрустящие баранки, идеальны к чаю.",BAR_SNACKS,,
"Пряник Сан Бана 5,4 кг",4607001473848,kg,755.00,"Пряник весом 5,4 кг.",BAR_SNACKS,Сан Бана,
Воздушный Рис 30гр,2500904650014,kg,135.00,Легкий и хрустящий воздушный рис.,BAR_SNACKS,,
Орео молочный шоколад с начинкой и кусочками печенья 37 г,7622202260155,pcs,330.00,Печенье с молочным шоколадом и начинкой.,BAR_SNACKS,,
Орео белый шоколад с начинкой со вкусом ванили и кусочками печенья 37 г,7622202260186,pcs,330.00,Печенье Орео с белым шоколадом и ванильной начинкой.,BAR_SNACKS,,
Мука кондитерская глазированная Tondi 180 г,4620017455592,pcs,555.00,Кондитерская мука для выпечки с глазурью.,BAR_SNACKS,Tondi,
Мучные кондитерские изделия Tondi Банан 180 г,4620017458395,pcs,565.00,Кондитерские изделия с бананом.,BAR_SNACKS,Tondi,
Мучные кондитерские изделия глазированные Tondi Клубника 180 г,4620017459378,pcs,575.00,Глазированные кондитерские изделия с клубничным вкусом.,BAR_SNACKS,Tondi,
Кондитерские изделия Tondi Кокос 180 г,4620017459392,pcs,560.00,Кокосовые кондитерские изделия.,BAR_SNACKS,Tondi,
Кондитерское изделие Яшкино Chocolate Pie 180 г,4620017459781,pcs,520.00,Кондитерское изделие с шоколадной начинкой.,BAR_SNACKS,Яшкино,
Вафли Twiggy DOUBLE с кокосом в белом шоколаде 185 г,4620017458548,pcs,685.00,Вафли с кокосовой начинкой и белым шоколадом.,BAR_SNACKS,Twiggy,
Конфеты Twiggy с кокосовыми сливками 185 г,4620017455899,pcs,655.00,Конфеты с кокосовыми сливками.,BAR_SNACKS,Twiggy,
Печенье Маскон Грибочки,2500905180015,kg,2550.00,Печенье в форме грибочков.,BAR_SNACKS,Маскон,
Печенье Маскон Кнопка 250гр,4870203571975,pcs,540.00,Печенье с хрустящей текстурой.,BAR_SNACKS,Маскон,
Печенье Маскон Сердечко вес,2500905200010,kg,2875.00,Печенье в форме сердечка на развес.,BAR_SNACKS,Маскон,
Мармелад жевательный Fruittella попкорн 20*100 г,4602606019088,pcs,630.00,Жевательный мармелад с вкусом попкорна.,BAR_SNACKS,Fruittella,
Палочки классические Талас 50гр,2500706220019,pcs,505.00,Классические палочки.,BAR_SNACKS,Талас,
"Воздушная пщеница ""На здоровье"" со вкусом карамели 175гр",4601159075954,pcs,505.00,Легкая закуска со вкусом карамели.,BAR_SNACKS,,
"Воздушная пщеница ""На здоровье"" со вкусом меда 175гр",4601159074599,pcs,505.00,Легкая закуска со вкусом меда.,BAR_SNACKS,,
"Воздушная пщеница ""На здоровье"" со вкусом шоколада 100гр",4601159075114,pcs,310.00,Воздушная пшеница с шоколадным вкусом.,BAR_SNACKS,,
"Хлопья овсяные ""Каша минутка"" 215гр с малиной и сливками",4601159073370,pcs,685.00,Овсяные хлопья с добавлением малины и сливок.,BAR_SNACKS,,
"Хлопья овсяные ""Каша минутка"" 215гр с персиком и сливками",4601159073363,pcs,685.00,Овсяные хлопья с персиком и сливками.,BAR_SNACKS,,
"Хлопья овсяные ""Каша минутка"" 215гр с черной смородиной и сливками",4601159073394,pcs,685.00,Овсяные хлопья с черной смородиной и сливками.,BAR_SNACKS,,
Тук 100гр. Сметана лук,7622210084804,pcs,640.00,Закуска с вкусом сметаны и лука.,BAR_SNACKS,,
Пахлава с грецким йогуртом вес,2500706810012,kg,3220.00,Пахлава на развес с грецким йогуртом.,BAR_SNACKS,,
Бельгийские вафли Яшикино 200 г,4680167312862,pcs,595.00,Вафли с характерным бельгийским вкусом.,BAR_SNACKS,Яшикино,
Ирис Milky Splash с молочной начинкой,2500707290011,kg,3290.00,Ирис с молочной начинкой.,BAR_SNACKS,Milky Splash,
Карамель Рошен эвкалипт-ментол,2500707300017,kg,2005.00,Сладкая карамель с ментоловым вкусом.,BAR_SNACKS,Рошен,
Печенье Crafers со вкусом манго и маракуйи 300 г,4780111070227,pcs,1600.00,Печенье с экзотическим вкусом манго и маракуйи.,BAR_SNACKS,Crafers,
Печенье Crafers Brownie с молочно-сливочной начинкой 300 г,4780059609381,pcs,1600.00,Печенье с начинкой из молочно-сливочного крема.,BAR_SNACKS,Crafers,
Печенье Crafers со вкусом манго и ананаса 300 г,4780111072160,pcs,1600.00,Печенье с экзотическим вкусом манго и ананаса.,BAR_SNACKS,Crafers,
Печенье Crafers с шоколадно-ореховой начинкой 300 г,4780059609367,pcs,1600.00,Печенье с шоколадно-ореховой начинкой.,BAR_SNACKS,Crafers,
Конфеты Korivka Roshen,2500707360011,kg,3710.00,Сладкие конфеты с молочной начинкой.,BAR_SNACKS,Roshen,
Карамель Молочная капля,2500707370010,kg,2275.00,Молочная карамель в форме капли.,BAR_SNACKS,,
Лапша Рамен БОДЫЛ с сыром,8801045525365,pcs,790.00,Лапша Рамен с сыром.,BAR_SNACKS,,
Лимонная кислота 15 г,4870144860619,pcs,115.00,Лимонная кислота для кулинарии и консервации.,BAR_SNACKS,,
Капучино с шоколадной крошкой Uno momento,9556771006938,pcs,140.00,Капучино с шоколадной крошкой.,BAR_SNACKS,Uno momento,
"Дирол Арбуз-Дыня 2,72 г",4600815001030,pcs,40.00,Жевательная резинка со вкусом арбуза и дыни.,BAR_SNACKS,Дирол,
Филе кальмара Beerka Перуанский 38 г,4607120853422,pcs,600.00,Филе кальмара в виде соломки.,BAR_SNACKS,Beerka,
Анчоус тушка потрошеная без головы 25 г,4607120853514,pcs,230.00,Потрошеный анчоус без головы.,BAR_SNACKS,,
Beerka Желтополосный селар 40 г,4607120853576,pcs,470.00,Сухая закуска с ярким вкусом.,BAR_SNACKS,Beerka,
Перуанский кальмар филе соломка 18 г,4607120853415,pcs,290.00,Соленый перуанский кальмар в виде соломки.,BAR_SNACKS,Beerka,
Beerka Перуанский кальмар филе Кольца 38 г,4607120854535,pcs,600.00,"Сушеный кальмар в виде колец, идеален для закуски.",BAR_SNACKS,Beerka,
Филе минтая ломтики 25 г,4690329002500,pcs,255.00,Нежное филе минтая в удобной упаковке.,BAR_SNACKS,Beerka,
"Путассу Янтарная с перцем, филе, 25 г",4607120854849,pcs,255.00,Филе путассу с перцем в янтарной заливке.,BAR_SNACKS,Beerka,
Beerka Север путассу с перцем 40 г,4607120854856,pcs,420.00,Филе путассу с перцем в удобной упаковке.,BAR_SNACKS,Beerka,
Север путассу Янтарная филе соломка 25 г,4607120854924,pcs,255.00,Филе путассу в виде соломки.,BAR_SNACKS,Beerka,
Филе горбуши вяленое 25 г,4607120857048,pcs,420.00,"Вяленое филе горбуши, отличный перекус.",BAR_SNACKS,Beerka,
"Орешки фас 0,300 г Маскон Вареная сгущ",4870203570312,pcs,1160.00,Сладкие орешки с вареной сгущенкой.,BAR_SNACKS,Маскон,
"Сыр твердый Президент, Gouda, 50%",4823065731865,pcs,1710.00,Твердый сыр с содержанием жира 50%.,BAR_SNACKS,Президент,
Сыр твердый Президент 45%,4823065731841,pcs,1710.00,Твердый сыр с насыщенным вкусом.,BAR_SNACKS,Президент,
Сыр твердый Президент 50%,4823065731902,pcs,1710.00,Твердый сыр с содержанием жира 50%.,BAR_SNACKS,Tilziter,
Пряник Северные 250гр,4870004420274,pcs,515.00,"Сладкий пряник, идеален к чаю.",BAR_SNACKS,,
Печенье Лион Овсяное ЮЖ конд 250гр,4870004420014,pcs,520.00,Вкусное овсяное печенье для перекуса.,BAR_SNACKS,Лион,
Пряник Лион ЮЖ конд 250гр,4870004420113,pcs,470.00,Кондитерский пряник весом 250 г.,BAR_SNACKS,Лион,
СУХАРЬ ВАНИЛЬНЫЙ СДОБНЫЙ 300гр,4603725417137,pcs,750.00,Хрустящий сухарь с ванильным вкусом.,BAR_SNACKS,,
СУХАРЬ КИЕВСКИЙ СДОБНЫЙ 300гр,4603725417120,pcs,820.00,"Сдобные сухари, идеальны для закусок.",BAR_SNACKS,,
Бумажные салфетки 5 элементов,4870215460144,pcs,255.00,Удобные бумажные салфетки для повседневного использования.,BAR_SNACKS,,
Арахис 30 г,4607120854177,pcs,120.00,Хрустящий арахис в удобной упаковке.,BAR_SNACKS,BEERKa,
"Арахис, 90 г",4607120854184,pcs,310.00,Соленый арахис в упаковке 90 г.,BAR_SNACKS,BEERKa,
Beerka Фисташка 80 г,4690329004542,pcs,875.00,Сухая закуска с фисташками.,BAR_SNACKS,Beerka,
Конфеты Toffifee 125гр Белый шоколад,4014400932959,pcs,1630.00,Конфеты с белым шоколадом и орехами.,BAR_SNACKS,,
Карамель Вертерс сливочная 24x50 г,40144016,pcs,430.00,Сливочная карамель в упаковке по 24 штуки.,BAR_SNACKS,,
Рахат ПечLOTTE Чоклет Пай со вкусом сыра х/к 168гр,4607176441659,pcs,740.00,Сладкий десерт с сырным вкусом.,BAR_SNACKS,Рахат ПечLOTTE,
Печенье Маскон Сырное вес,2500909600014,kg,1235.00,,BAR_SNACKS,,
Приправа Ванилин Кристал 3 г,745125381497,pcs,105.00,Ароматная приправа для выпечки.,BAR_STAPLES,,
Приправа Ванилин сахар Выбор Шефа 25 г,745125381930,pcs,135.00,Сахар с добавлением ванилина.,BAR_STAPLES,,
Гвоздика приправа 10 г,745125382067,pcs,280.00,"Специя гвоздика, добавляет аромат в блюда.",BAR_STAPLES,,
Горчичный порошок 50 г,745125381879,pcs,200.00,Порошок горчицы для приготовления блюд.,BAR_STAPLES,,
"Приправа Зира, Выбор Шефа, 15 г",0745125381282 745125381282,pcs,165.00,Приправа зира в упаковке 15 г.,BAR_STAPLES,Выбор Шефа,
Приправа Имбирь молотый 15 г,745125381923,pcs,135.00,Приправа с ярким вкусом имбиря.,BAR_STAPLES,,
Приправа Какао Premium Дой-пак 100 г,0745125381169 745125381169,pcs,650.00,Какао-порошок в удобной упаковке.,BAR_STAPLES,,
Какао-порошок Выбор Шефа 100 г,0745125381176 745125381176,pcs,505.00,Качественный какао-порошок для выпечки и напитков.,BAR_STAPLES,Выбор Шефа,
Приправа Каркаде Выбор Шефа 70 г,745125381268,pcs,570.00,Чай из цветков гибискуса.,BAR_STAPLES,Выбор Шефа,
"Кинза молотая, 20 г",0745125381350 745125381350,pcs,115.00,Молотая кинза в упаковке 20 г.,BAR_STAPLES,,
Кисель в ассортименте 170 г,745125381800 745125381817 745125381770 745125381824 745125382012 745125381848 745125381787 745125381794 745125381855 745125381831,pcs,275.00,Сладкий напиток с фруктовым вкусом.,BAR_STAPLES,,
Крахмал картофельный Выбор Шефа 40 г,0745125381183 745125381183,pcs,175.00,"Крахмал из картофеля, идеален для загустения.",BAR_STAPLES,,
Крахмал картофельный 200 г,745125381985 0745125381985,pcs,710.00,"Крахмал для кулинарии, подходит для загустения.",BAR_STAPLES,,
Кунжут Выбор Шефа15 г,0745125381305 745125381305,pcs,160.00,Кунжут для добавления в блюда.,BAR_STAPLES,Выбор Шефа,
"Кунжут, Дой Пак, 100 г",745125381916,pcs,635.00,Кунжут в упаковке 100 г.,BAR_STAPLES,,
Куркума молотая 15 г,745125381862,pcs,145.00,Специя с ярким цветом и вкусом.,BAR_STAPLES,,
Лавровый лист 10 г,745125381251,pcs,160.00,Сушеные лавровые листья для приправы.,BAR_STAPLES,,
Лавровый лист 50 г,745125381237,pcs,515.00,Лавровый лист для ароматизации блюд.,BAR_STAPLES,,
Лимонная кислота 15 г,0745125381312 745125381312,pcs,160.00,Кислота для консервации и кулинарии.,BAR_STAPLES,Выбор Шефа,
"Мак пищевой, Выбор Шефа, 25 г",745125381329 0745125381329,pcs,265.00,Пищевой мак в упаковке 25 г.,BAR_STAPLES,Выбор Шефа,
Мороженое Бабл Гам 80 г,710497627009,pcs,620.00,Сладкое мороженое с вкусом жевательной резинки.,BAR_STAPLES,,
Мороженое сливочное 80 г,745125382159,pcs,620.00,"Сливочное мороженое, нежное и вкусное.",BAR_STAPLES,,
Клубничное мороженое 80 г,745125382135,pcs,600.00,"Сладкое клубничное мороженое, освежающий десерт.",BAR_STAPLES,,
Шоколадное мороженое 80 г,745125382128,pcs,600.00,Вкусное шоколадное мороженое для десерта.,BAR_STAPLES,,
"Паприка копченая, Выбор Шефа, 20 г",745125382029 0745125382029,pcs,300.00,Копченая паприка в упаковке 20 г.,BAR_STAPLES,Выбор Шефа,
Паприка молотая 10 г,0745125381374 745125381374,pcs,245.00,Специя с ярким вкусом и ароматом.,BAR_STAPLES,,
Паприка молотая Выбор Шефа 50 г,0745125381381 745125381381,pcs,475.00,Молотая паприка для приправы.,BAR_STAPLES,,
Перец красный молотый 50 г,745125381336,pcs,275.00,Молотый красный перец для приправы.,BAR_STAPLES,,
Черный молотый перец 50 г,0745125381220 745125381220,pcs,605.00,Ароматный черный перец для блюд.,BAR_STAPLES,Выбор Шефа,
"Перец черный молотый, Выбор Шефа, 50 г",0745125381411 745125381411,pcs,320.00,Молотый черный перец в упаковке 50 г.,BAR_STAPLES,Выбор Шефа,
Приправа Петрушка 10 г,745125382043,pcs,130.00,Ароматная приправа для блюд.,BAR_STAPLES,,
Оливковое масло Extra Virgin ITLV 250 мл,8410179002125,pcs,4820.00,Оливковое масло первого отжима.,BAR_STAPLES,ITLV,
Паприка 100 блюд 20 г,0745125381541 745125381541,pcs,105.00,Паприка для разнообразия блюд.,BAR_STAPLES,,
Паприка 100 Блюд Дой - Пак 120 г,0745125381473 745125381473,pcs,445.00,Специя для придания блюдам цвета и вкуса.,BAR_STAPLES,,
"Универсальная приправа, 12 овощей и трав, 20 г",0745125381534 745125381534,pcs,105.00,Приправа из 12 овощей и трав в упаковке 20 г.,BAR_STAPLES,,
Приправа 12 овощей и трав 120 г,745125381466,pcs,445.00,Смесь приправ для разнообразия блюд.,BAR_STAPLES,,
Приправа Лотос Выбор Шефа 50 г,745125381404,pcs,150.00,Приправа с уникальным вкусом.,BAR_STAPLES,,
Универсальная приправа 20 г,745125381527,pcs,105.00,Приправа для различных блюд.,BAR_STAPLES,,
Универсальная приправа 120 г,745125381459,pcs,445.00,Приправа для различных блюд.,BAR_STAPLES,,
"Приправа для курицы, Дой Пак, 120 г",745125381992,pcs,485.00,Приправа для курицы в упаковке 120 г.,BAR_STAPLES,,
Приправа для курицы 20 г,745125381626,pcs,120.00,Приправа для приготовления курицы.,BAR_STAPLES,,
Приправа для лагмана Выбор Шефа 20 г,745125381619,pcs,105.00,Приправа для приготовления лагмана.,BAR_STAPLES,,
Приправа для моркови по-корейски 20 г,745125381558,pcs,120.00,Приправа для приготовления моркови по-корейски.,BAR_STAPLES,,
Приправа для моркови по-корейски 120 г,745125381480,pcs,430.00,Приправа для приготовления моркови по-корейски.,BAR_STAPLES,,
"Приправа для плова, Выбор Шефа, 20 г",745125381510,pcs,110.00,Приправа для плова в упаковке 20 г.,BAR_STAPLES,Выбор Шефа,
Приправа для плова Дой-пак 120 г,745125381442,pcs,445.00,Приправа для плова в удобной упаковке.,BAR_STAPLES,,
Приправа для стейка 20 г,745125381589,pcs,105.00,"Приправа для стейка, подчеркивающая вкус мяса.",BAR_STAPLES,,
Приправа для шашлыка 20 г,745125381503,pcs,120.00,"Приправа для шашлыка, добавляет аромат.",BAR_STAPLES,,
Приправа для шашлыка 120 г,745125381435,pcs,480.00,Приправа для шашлыка и гриля.,BAR_STAPLES,,
"Приправа для шурпы, 20 г",745125381602,pcs,105.00,Приправа для шурпы в упаковке 20 г.,BAR_STAPLES,,
Разрыхлитель Выбор Шефа 15 г,745125381244,pcs,130.00,"Разрыхлитель для теста, 15 г.",BAR_STAPLES,Выбор Шефа,
Разрыхлитель Выбор Шефа 50 г,745125381954 0745125381954,pcs,255.00,"Разрыхлитель для теста, 50 г.",BAR_STAPLES,Выбор Шефа,
Сахарная пудра Выбор шефа дой-пак 200 г,745125381978,pcs,620.00,Сахарная пудра в удобном дой-паке.,BAR_STAPLES,Выбор шефа,
Сахарная пудра Выбор шефа 40 г,0745125381596 745125381596,pcs,170.00,Идеально подходит для выпечки и десертов.,BAR_STAPLES,Выбор шефа,
Сухие сливки Premium 400 г,745125382081,pcs,1625.00,Сухие сливки для приготовления напитков и десертов.,BAR_STAPLES,,
Приправа Укроп Выбор Шефа 10 г,745125382050 0745125382050,pcs,160.00,"Приправа с укропом, 10 г.",BAR_STAPLES,Выбор Шефа,
Цикорий Классик 80 г,745125382098,pcs,645.00,"Цикорий, 80 г.",BAR_STAPLES,Классик,
Цикорий сливочный 80 г,745125382111,pcs,665.00,Сливочный цикорий в упаковке 80 г.,BAR_STAPLES,,
Цикорий с черникой 80 г,745125382104,pcs,665.00,Полезный напиток с натуральным вкусом.,BAR_STAPLES,,
Приправа Черный перец горошек Выбор Шефа 40 г,745125381275,pcs,635.00,Приправа из черного перца в горошках.,BAR_STAPLES,Выбор Шефа,
Приправа Чеснок молотый 15 г,745125381909,pcs,225.00,"Молотый чеснок, 15 г.",BAR_STAPLES,,
Кукурузный крахмал Выбор Шефа 150 г,745125381206 0745125381206,pcs,480.00,"Кукурузный крахмал, 150 г.",BAR_STAPLES,Выбор Шефа,
Фунчоза 400 г,745125381763,pcs,865.00,Фунчоза в упаковке 400 г.,BAR_STAPLES,,
Сухари панировочные Выбор шефа 180 г,745125381190,pcs,350.00,Отлично подходят для панировки и закусок.,BAR_STAPLES,Выбор шефа,
Приправа GB Блок Говяжий бульон (48 х 10 г) 24шт,84103086,pcs,35.00,"Говяжий бульон в блоках, 24 упаковки по 10 г.",BAR_STAPLES,GB,
Приправа GB Блок Говяжий бульон 48 х 10 г,84103222,pcs,35.00,"Говяжий бульон в блоках, 48 порций по 10 г.",BAR_STAPLES,GB,
Приправа GB Куриный бульон 24 шт,84103697,pcs,35.00,"Куриный бульон в блоках, 24 шт.",BAR_STAPLES,GB,
Приправа GB на второе куриные крылышки в соусе барбекю 35 г,8410300363514,pcs,510.00,Приправа для куриных крылышек в соусе барбекю.,BAR_STAPLES,GB,
Куриные ножки с ароматом чеснока 36 г,8410300363491,pcs,510.00,Приправа для курицы с чесночным вкусом.,BAR_STAPLES,GB,
Приправа GB На второе Кур ножки с душистыми травами 34 г,8410300363507,pcs,510.00,Приправа для куриных ножек с душистыми травами.,BAR_STAPLES,GB,
Приправа GB Говяжий рассыпчатый бульон 90гр,8410300356165,pcs,270.00,"Рассыпчатый говяжий бульон, 90 г.",BAR_STAPLES,GB,
Приправа GB Грибной рассыпчатый бульон 90гр,8410300356158,pcs,270.00,"Грибной бульон, 90 г.",BAR_STAPLES,GB,
Кетчуп Heinz томатный дой-пак 320 г,4601674084714,pcs,910.00,Томатный кетчуп в дой-паке.,BAR_STAPLES,Heinz,
Кетчуп Heinz для гриля дой-пак 320 г,4601674084752,pcs,910.00,Идеален для барбекю и гриля.,BAR_STAPLES,Heinz,
Кетчуп Heinz Итальянский дой-пак 320 г,4601674084776,pcs,910.00,Итальянский кетчуп в дой-паке.,BAR_STAPLES,Heinz,
Кетчуп Heinz Острый дой-пак 320 г,4601674084738,pcs,910.00,"Острый кетчуп в дой-паке, 320 г.",BAR_STAPLES,Heinz,
Кетчуп Heinz Pikador С чесноком д/п (16) 300гр,4601674086886,pcs,500.00,"Кетчуп с чесноком, 300 г.",BAR_STAPLES,Heinz,
Подсолнечное масло Олейна 1 л,4607083550482,pcs,1035.00,Подсолнечное масло в упаковке 1 л.,BAR_STAPLES,Олейна,
Подсолнечное масло Олейна 2 л,4607083550918,pcs,1480.00,Для жарки и салатов.,BAR_STAPLES,Олейна,
Приправа GB Куриный рассыпчатый бульон 90гр,8410300356172,pcs,270.00,Куриный бульон в рассыпчатом виде.,BAR_STAPLES,GB,
Дрожжи Выбор Шефа 50 г,710497627016,pcs,310.00,"Дрожжи, 50 г.",BAR_STAPLES,Выбор Шефа,
Оливковое масло SIZMA Extra Virgin 250 мл,4870001547240,pcs,3455.00,"Оливковое масло Extra Virgin, 250 мл.",BAR_STAPLES,SIZMA,
