barcode,old_name,new_name,brand,productDesc,confidence,changes,error
4860011650633,"Лимонад KAZBEGI Груша 0,5 л сб","Лимонад KAZBEGI Груша 0,5 л",KAZBEGI,"Лимонад с грушевым вкусом в упаковке 0,5 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4860011650671,"Лимонад KAZBEGI Сливки 0,5 л сб","Лимонад KAZBEGI Сливки 0,5 л",KAZBEGI,Освежающий лимонад со сливками.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4860111650824,Лимонад KAZBEGI Груша 1 л,Лимонад KAZBEGI Груша 1 л,KAZBEGI,Лимонад с вкусом груши.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4860111650886,Лимонад KAZBEGI Груша 2 л,Лимонад KAZBEGI Груша 2 л,KAZBEGI,Лимонад с грушеваым вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4860111650800,"Лимонад KazBeGi Фейхоя 0,5 л","Лимонад KAZBEGI Фейхоа 0,5 л",KAZBEGI,Лимонад с фейхоа.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870071004322,"Напиток TASSAY черный лимон 0,5 л","Напиток TASSAY черный лимон 0,5 л",TASSAY,Напиток с черным лимоном.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4650243871828 4870022003312,"Энергетич напиток Gorilla Mango Coconut 0,45 жб","Энергетический напиток Gorilla Mango Coconut 0,45 л",Gorilla,Энергетический напиток с манго и кокосом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5449000176677,Напиток КОЛА ПЭТ 2.5ЛХ6,Напиток КОЛА ПЭТ 2.5ЛХ6,,"Упаковка из 6 бутылок колы по 2,5 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
54491472,Напиток КОЛА ПЭТ 500MIX24 SUM U,Напиток Кола ПЭТ 500 мл х 24,,Упаковка из 24 бутылок колы по 500 мл.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
5449000000996,Напиток КОЛА ЖБ 330МЛ×24,Напиток КОЛА ЖБ 330МЛ×24,,Упаковка из 24 банок колы по 330 мл.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
5449000052926,Напиток ФАНТА ПЭТ 1.5Лх6,Напиток ФАНТА ПЭТ 1.5Лх6,Фанта,"Упаковка из 6 бутылок Фанты по 1,5 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}",
5449000006271,Напиток ФАНТА АПЕЛ ПЭТ 1Лх12,Напиток ФАНТА АПЕЛ ПЭТ 1Лх12,Фанта,Упаковка из 12 бутылок Фанты с апельсиновым вкусом по 1 л.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}",
5449000050939,Напиток СПРАЙТ ПЭТ 1Лх12,Напиток СПРАЙТ ПЭТ 1Лх12,Спрайт,Упаковка из 12 бутылок Спрайта по 1 л.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}",
5449000027450,Холодный чай ФЬЮС МАНГ-РОМ ПЭТ 500МЛ,Холодный чай ФЬЮС МАНГ-РОМ ПЭТ 500МЛ,,Холодный чай с манго и ромом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5449000088680,Холодный чай ФЬЮСТИ МАНГО-АНАНАС ЖБ,Холодный чай Фьюсти Манго-Ананас ЖБ,Фьюсти,Холодный чай с манго и ананасом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5449000189332,Холодный чай ФЬЮС ПЕРСИК ПЭТ 1Лх12,Холодный чай ФЬЮС ПЕРСИК ПЭТ 1Лх12,,Упаковка из 12 бутылок холодного чая с персиковым вкусом по 1 л.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}",
5449000027474,Холодный чай ФЬЮС МАНГ-РОМ ПЭТ 1Лх12,Холодный чай ФЬЮС МАНГ-РОМ ПЭТ 1Лх12,,Освежающий холодный чай с вкусом манго и рома.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5449000171351,Напиток ШВЕПС Махито ЖБ 450МЛХ12,Напиток ШВЕПС Махито ЖБ 450МЛХ12,Швепс,Газированный напиток с вкусом мохито.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5060947542518,Энергит Напиток МОНСТР ПАЙПЛАЙН ПАНЧ ЖБ,Энергетический напиток Монстр Пайплайн Панч,Монстр,Энергетический напиток с фруктовым вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870144475127,"Либелла Tofik медовый персик со сливками 0,5 л","Либелла Тофик медовый персик со сливками 0,5 л",Либелла,Напиток с медовым вкусом персика и сливками.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001154035 4870002329890,"Lipton Ice Персик 0,5 л.","Lipton Ice Персик 0,5 л",Lipton,Чай со вкусом персика в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870002329944,Lipton Lce Tea Черный 1 л Малина 12,Lipton Ice Tea Черный Малина 1 л,Lipton,Чай со вкусом малины в черном варианте.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870002329913 4870001154059,"Lipton lce Tea Зеленый 0,5 л 12","Lipton Ice Tea Зеленый 0,5 л",Lipton,Зеленый чай в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001570170,"Напиток Mirinda апельсин 0,5 л","Напиток Mirinda Апельсин 0,5 л",Mirinda,Газированный напиток с вкусом апельсина.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870002325304,Чай черный Кения Piala Gold вечерний 25пак фольга,Чай черный Кения Piala Gold вечерний 25 пак.,Piala Gold,Чай черный в пакетиках для вечернего чаепития.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": false}",
4870001570071,Напиток Pepsi 1 л,Напиток Pepsi 1 л,Pepsi,Газированный напиток с классическим вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870144476247,"ЗДОРОВЬЕ Витаминный C- 0,33 л","ЗДОРОВЬЕ Витаминный C- 0,33 л",,,medium,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870144474045,"Напиток Советский Буратина 1,5 газ.","Напиток Советский Буратина 1,5 газ.",Советский,Классический напиток с уникальным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4600685000119,Напиток GS COLA 0.5 л. жб.,Напиток GS COLA 0.5 л. жб.,GS,Газированный напиток с вкусом колы.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
2500107990016 4600685130342,"Напиток Тархун ст/бут.0,5 л","Напиток Тархун ст/бут.0,5 л",,,medium,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4600685942716,"Напиток GS жб Торпический микс 0,5 л","Напиток GS Торпический микс 0,5 л",GS,Напиток с тропическим вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4600685942853,"Напиток GS Киви Экзотик 1,3 л","Напиток GS Киви Экзотик 1,3 л",GS,Освежающий напиток с вкусом киви.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4600685230509,"Напиток Лимонад 1,5 л","Лимонад 1,5 л",,Освежающий лимонад.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001570132,Напиток 7UP Pet 1 л,Напиток 7UP Pet 1 л,7UP,Газированный напиток с лимонным вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001572150,Lipton Lce Tea Черный 1 л Манго экзотик 12,Lipton Ice Tea Черный 1 л Манго,Lipton,Чай с манговым вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870002327261,Напиток Pepsi Titan Pet 1 л Zero sugar Proma,Напиток Pepsi Titan Pet 1 л Zero sugar Proma,Pepsi,Газированный напиток без сахара.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870085002703,"Напиток Кампотай Вишня 0,5 л","Кампотай Вишня 0,5 л",Кампотай,Напиток с вишневым вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
90494407 4870085004622,"Напиток Кампотай Гранат 1,5 л","Кампотай Гранат 1,5 л",Кампотай,Напиток с гранатовым вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870085002826,Напиток Кампотай Ягодный 1 л,Кампотай Ягодный 1 л,Кампотай,Ягодный напиток.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870085000914,Напиток Настоящий Буратино 2 л,Настоящий Буратино 2 л,,Напиток с вкусом апельсина.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870085004899,"Напиток Зеленый чай Ai Tea Манго-маракуйя 0,45 жб","Зеленый чай Ai Tea Манго-маракуйя 0,45 л",Ai Tea,Чай с манго и маракуйей.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607018771791,"Минеральная вода Ессентуки № 17 0,45 л.","Минеральная вода Ессентуки № 17 0,45 л",Ессентуки,Минеральная вода с лечебными свойствами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4600682029359 4870145004821,"Энергет нап Flash Energy Ultra (импорт), т/у бан, 0,45*24","Энергетик Flash Energy Ultra 0,45 л",,Энергетический напиток.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607018771661,Минеральная вода Ессентуки № 17. 1 л.,Минеральная вода Ессентуки № 17 1 л,Ессентуки,Минеральная вода с лечебными свойствами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
9002490272456,Энергетич напиток Red BuL Sammer 250ml,Энергетик Red Bull Summer 250 мл,,Энергетический напиток с летним вкусом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
9002490217846,Энергетич напиток Red BUL 475ml,Энергетик Red Bull 475 мл,,Энергетический напиток.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
9002490207434,Энергетич напиток Red BUL 250ml без сахара,Энергетический напиток Red Bull 250 мл без сахара,,Энергетический напиток без сахара в удобной упаковке.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4600494694202,Энергетический напиток ADRENALINE RUSH 0.449 л,Энергетический напиток ADRENALINE RUSH 0.449 л,Adrenaline Rush,Энергетический напиток с уникальным вкусом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4600068053817,"Мохито FRESH Манго 0,5 л","Мохито Fresh Манго 0,5 л",Fresh,Освежающий напиток с вкусом манго.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870071001901,"Лимонад Holiday Limonade Italiana 2,5 л п\б","Лимонад Holiday Italiana 2,5 л",Holiday,Итальянский лимонад в большой упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5449000318725,"Напиток ФАНТА ЛИМОНАД ПЭТ 1,75 л","Напиток Фанта Лимонад ПЭТ 1,75 л",Фанта,Освежающий лимонад в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5449000325884,Швепс тоник жб 450 мл,Швепс Тоник 450 мл,Швепс,Тонизирующий напиток с уникальным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870001572129,Gracio Lemonade Can 0.45 лBlood Pomegranate.,Gracio Lemonade Can 0.45 лBlood Pomegranate.,Gracio,Лимонад с гранатовым вкусом в банке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870002329449,"Piala IT Черный-Зеленый Pet 1 л,Лимон - Апельсин,","Piala IT Черный-Зеленый 1 л, Лимон - Апельсин",Piala IT,Чай с лимонно-апельсиновым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4870002329425,"Piala IT Черный Pet 0,5 л,Персик- Дыня,","Piala IT Черный 0,5 л, Персик - Дыня",Piala IT,Чай с персиково-дыневым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4870002329463,"Piala IT Черный Pet 1 л,Персик-Дыня,Energy","Piala IT Черный 1 л, Персик - Дыня, Energy",Piala IT,Энергетический чай с персиково-дыневым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4870200194016,"Напиток Златояр Кола ст/б 0,5","Напиток Златояр Кола 0,5 л",Златояр,Классический кола в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870250850023,"Напиток Zigi-Zagi со вкусом Груши 0,45 жб","Напиток Zigi-Zagi со вкусом Груши 0,45 л",Zigi-Zagi,Напиток с освежающим грушевым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
6971339683315 6971339683612 6971339683414 6971339683919 6971339683513 6971339683810 6971339683711 6971339683216 6971339683117,Напиток фруктово-ягодный сладкий в ассортим,Напиток фруктово-ягодный сладкий в ассортим,,,medium,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870144475066,"Либелла Tofik Карамель-яблоко 0,5 л","Либелла Tofik Карамель-Яблоко 0,5 л",Либелла,Напиток с карамельно-яблочным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870202522435,"Напиток Dely Алоэ с добовлением мякоти 0,450 л","Напиток Dely Алоэ с добовлением мякоти 0,450 л",Dely,Напиток с алоэ и мякотью.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870202522763 4870202522787,"Лимонад Happy Assorti 1,5 л","Лимонад Happy Assorti 1,5 л",Happy,Освежающий лимонад с фруктовым вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870085002819,"Напиток Кампотай Ягодный 0,5 л","Напиток Кампотай Ягодный 0,5 л",Кампотай,Ягодный напиток с насыщенным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870085003960,"Напиток Черный чай Ai Tea Лайм 0,45 жб","Напиток Черный чай Ai Tea Лайм 0,45 л",Ai Tea,Черный чай с лаймом в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870085004011,Напиток Черный чай Ai Tea Персик1 л,Напиток Черный чай Ai Tea Персик 1 л,Ai Tea,"Черный чай с персиком, освежающий и ароматный.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4606791000180 2500000000034 4606791000180,"Сок Апельсиновый 0,75 л.","Сок Апельсиновый 0,75 л",,"Сок из свежих апельсинов, богатый витаминами.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870002328565,Da Da Leto Pet1 л Ягоды- Каркаде,Da Da Leto Pet 1 л Ягоды - Каркаде,Da Da,"Напиток с ягодами и каркаде, освежающий и вкусный.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870002329821,Нектар Солнечный Вишня - Яблоко 0.95 л,Нектар Солнечный Вишня - Яблоко 0.95 л,,Солнечный нектар с вишней и яблоком.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607015490626,"Лимонад Махито 0,5 л стб","Лимонад Махито 0,5 л",,"Лимонад с мятой и лаймом, освежающий напиток.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4600536004006,Минеральная вода НАРЗАН 1 л.,Минеральная вода НАРЗАН 1 л,НАРЗАН,Минеральная вода с уникальными свойствами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870002325113,"Напиток Pepsi 0,5 л стекло","Напиток Pepsi 0,5 л",Pepsi,Популярный газированный напиток с уникальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4600685001697,"Напиток GS Гранатовый взрыв 0,5 л cб","Напиток GS Гранатовый взрыв 0,5 л",GS,Гранатовый напиток с ярким вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4860001122905,"Лимонад Натахтари Фейхоа 0,5 л с/б","Лимонад Натахтари Фейхоа 0,5 л",Натахтари,"Лимонад с фейхоа, освежающий и вкусный.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4860001124411,Лимонад Натахтари Апельсин-Мандарин 1 л п/б,Лимонад Натахтари Апельсин-Мандарин 1 л,Натахтари,"Лимонад с апельсином и мандарином, освежающий напиток.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001572006,"Da Da Leto Pet 0,5 л Гранат","Da Da Leto Pet 0,5 л Гранат",Da Da,Гранатовый напиток в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4650243871569,"Энергетич напиток Zero sugar Gorilla 0,45 ж6 KZ","Энергетич напиток Zero sugar Gorilla 0,45 л",Gorilla,Энергетический напиток без сахара.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8801056024642,Напиток Алоэ Вера Оригинал 250 мл.,Напиток Алоэ Вера 250 мл,,Освежающий напиток с экстрактом алоэ вера.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870202522398,"Напиток Dely Манго с добовлением мякоти алоэ 0,450 л","Напиток Dely Манго с добовлением мякоти алоэ 0,450 л",Dely,Напиток с манго и мякотью алоэ.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
4870144475370,"Либелла Tofik Карамельная малина 0,5 л","Либелла Tofik Карамельная малина 0,5 л",Либелла,Напиток с карамельным вкусом малины.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4860019003081,"Лимонад ""Боржоми""со вкусом Цитрус 0,33 л жб","Лимонад ""Боржоми""со вкусом Цитрус 0,33 л жб",Боржоми,Лимонад с цитрусовым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
4870001572068,Lavina Can 0.45 л Orange Promo DS,Lavina Can 0.45 л Orange Promo DS,Lavina,Газированный напиток с апельсиновым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001571474,"Piala IT Зеленый Pet 0.5 л Лимон,Cool Wave","Piala IT Зеленый Pet 0.5 л Лимон,Cool Wave",Piala IT,Напиток со вкусом лимона.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870204392937,"Ice Tea Малина 0,5 л.","Ice Tea Малина 0,5 л.",Ice Tea,Чайный напиток со вкусом малины.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870204393804,RIX TEA Персик 1 л.,RIX TEA Персик 1 л,RIX TEA,Чайный напиток со вкусом персика.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870207570844,Напиток Буратино б/а газ 1 л.,Напиток Буратино б/а газ 1 л,,Напиток безалкогольный с газом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870207570875,Напиток Лимонад б/а газ 1 л.,Лимонад б/а газ 1 л,,Безалкогольный лимонад с газом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870145005040,"Энергет нап Flash Energy Magito т/у бан, 0,45*24",Энергетик Flash Energy Magito 450 мл,Flash,Энергетический напиток с уникальным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4607163091584,Сок Сады Придонья Ябл-персик с мякотью 1 л,Сок Сады Придонья Яблоко-Персик с мякотью 1 л,Сады Придонья,"Сок с яблоком и персиком, с мякотью.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607163091621,Сок Сады Придонья Мультифрукт 1 л,Сок Сады Придонья Мультифрукт 1 л,Сады Придонья,Мультифруктовый сок.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870234680530,"Напиток Jumbo Cola 1,5 л","Напиток Jumbo Cola 1,5 л",Jumbo,Кока-кола с уникальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870144476650,"Либелла Напиток со вкусом Граната 0,45 л ж.б.","Либелла Напиток со вкусом Граната 0,45 л ж.б.",Либелла,Напиток со вкусом граната.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5449000329424,Напиток ФАНТА Лимонад ЖБ 450МЛХ24,Напиток ФАНТА Лимонад ЖБ 450МЛХ24,Фанта,Освежающий лимонад в жестяной банке.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870202521186,"Чай черный MAXI Клубника 0,450 л","Чай черный MAXI Клубника 0,450 л",Maxi,Чай с клубничным вкусом в удобной упаковке.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
2500508230018,Лимонад Venta,Лимонад Venta,Venta,Освежающий лимонад.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500508260015,"Лимонад Venta 1,5 л","Лимонад Venta 1,5 л",Venta,Лимонад в большом объеме.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500508290012,"Фреш-Арбузный Venta 1,5 л","Фреш Арбузный Venta 1,5 л",Venta,Освежающий арбузный фреш.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870144476797,"ЗДОРОВЬЕ Витаминный А- 0,33 л","Здоровье Витаминный А 0,33 л",Здоровье,Витаминный напиток для поддержания здоровья.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4680019565309,Сок Сады Придонья Мультифрукт 2 л,Сок Сады Придонья Мультифрукт 2 л,Сады Придонья,Сок с разнообразными фруктовыми вкусами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5449000216335,"Холодный чай ФЬЮС МАНГ-АНАН ПЭТ 1,5 л","Холодный чай Фьюс Манго-Анана 1,5 л",Фьюс,Освежающий холодный чай с манго и ананасом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870227274852,"Махито Sundel ал/б 0,45*24","Махито Sundel 0,45 л",Sundel,Коктейль Махито в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870144475974,"Сок Натура Гранат 1,8 л","Сок Натура Гранат 1,8 л",Натура,Сок из граната в большом объеме.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870144474052,"Напиток Советский Дюшес 1,5 газ.","Напиток Советский Дюшес 1,5 газ.",Советский,Классический напиток Дюшес.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870002322266,"Нектар Солнечный Апельсин 1,9 л","Нектар Солнечный Апельсин 1,9 л",Солнечный,Нектар с вкусом апельсина.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5449000193070,"Холодный чай ФЬЮС ПЕРСИК ПЭТ 1,5Лх12","Холодный чай ФЬЮС ПЕРСИК ПЭТ 1,5Лх12",Фьюс,Освежающий холодный чай с персиковым вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001571634,Lavina Can 0.45 л Original Promo.,Lavina Can 0.45 л Original Promo.,Lavina,Напиток в жестяной банке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870227272957,"Напиток безалкогольный сильногазированный со вкусом ""ТАРХУН""1,0 л","Напиток безалкогольный сильногазированный со вкусом ""ТАРХУН""1,0 л",,Безалкогольный напиток со вкусом Тархуна.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001572334,PEPSI Titan Can 0.33 л ж/б,Pepsi Titan 0.33 л ж/б,Pepsi,Газированный напиток в жестяной банке.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
6262688701936,Сок Mojtaba Красный Виноград жб 330 мл.,Сок Mojtaba Красный Виноград 330 мл,Mojtaba,Сок из красного винограда в упаковке 330 мл.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4602983011842,"Love is Яблоко- Лимон 0,33 жб",Love is Яблоко-Лимон 0.33 жб,Love is,Напиток со вкусом яблока и лимона в жестяной банке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870144475967,"Сок Натура Персик 1,8 л","Сок Натура Персик 1,8 л",Натура,Сок из персиков в упаковке 1.8 л.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5449000330734,Холодный чай ФЬЮС Манго-Ананас ЖБ 450МЛ×12,Холодный чай ФЬЮС Манго-Ананас ЖБ 450МЛ×12,Фьюс,Холодный чай со вкусом манго и ананаса.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
