barcode,old_name,new_name,brand,productDesc,confidence,changes,error
2500908650010,Пирог с творогом 24см WO,Пирог с творогом 24 см,,Пирог с нежным творожным наполнителем.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500908730019,Сметанник 24см WO,Сметанник 24 см,,Сметанник с легким кремом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500908910015,Пирог Лимонник 22см WO,Пирог лимонник 22 см,,Лимонный пирог с ярким вкусом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870231741043,Сэндвич STRIPS с сырным соусе,Сэндвич с сырным соусом,,Сэндвич с нежным сырным соусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4605516025958 4605516027884,ЗЕФИР NEO botanica черника черная смородина 250гр,ЗЕФИР NEO botanica черника черная смородина 250гр,NEO botanica,Зефир с черникой и черной смородиной.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4603825001182,"Паста шок-мол ""Бурешка""350гр пл","Паста шок-мол ""Бурешка""350гр пл",,Шоколадная паста с орехами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
46254931,Кофета Mentos Мята 12x24x37g,Кофета Mentos мята 12x24x37 г,Mentos,Кофета с мятным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4602606003711,Мармелад жеват Fruittella Медвежата 30*70 г,Мармелад жеват Fruittella Медвежата 30*70 г,Fruittella,Жевательный мармелад в форме медвежат.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4602606012577,"Мармелад жеват Fruittella Крутой Микс, 70 г",Мармелад жевательный Fruittella крутой микс 70 г,Fruittella,Жевательный мармелад с разнообразными вкусами.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870059001046,Трапеза Сухари сдоб. ван. 200 г,Сухари сдобные ванильные 200 г,Трапеза,"Сухари сдобные с ванильным вкусом, идеально подходят к чаю.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4870059000094,Трапеза Сухари сдоб. с маком 200 г,Сухари сдобные с маком 200 г,Трапеза,"Сухари сдобные с маком, отлично подходят для перекуса.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4870059000087,"Трапеза Сушка ""Малютка"" с маком 200 г","Сушка ""Малютка"" с маком 200 г",Трапеза,"Сушки с маком, хрустящие и вкусные.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870059000056,Трапеза Сушка с маком 350 г,Сушка с маком 350 г,Трапеза,"Сушки с маком, идеальны для чая.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8445290521408,НЕСКВИК Напиток шоколадный МБ 12х200 г,Напиток шоколадный NESQUIK 12x200 г,НЕСКВИК,"Шоколадный напиток в упаковке по 200 мл, 12 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5900020031723,Завтрак NESQUIK Cereal Bag 15x460g N2 X8,Завтрак NESQUIK Cereal 15x460 г,NESQUIK,"Завтрак из хлопьев с шоколадным вкусом, 15 упаковок по 460 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870066002869,Халва подсолнечная с арахисом и изюмом 275 г,Халва подсолнечная с арахисом и изюмом 275 г,,"Халва с арахисом и изюмом, вес 275 г.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870099003604,Вафли Рахат Вареная сгущенка ф/пчк 400гр (9),Вафли Рахат Вареная сгущенка ф/пчк 400гр (9),Рахат,"Вафли с вареной сгущенкой, вес 400 г.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870099000115,Вафли Рахат шоколадно-сливочные пп/пчк 400гр,Вафли Рахат шоколадно-сливочные пп/пчк 400гр,Рахат,"Шоколадно-сливочные вафли, вес 400 г.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870036007023,Вафли Рахат Белоснежка ф/пчк 110rp (48),Вафли Рахат Белоснежка 110 г,Рахат,"Вафли Белоснежка, вес 110 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870099003062,"Печ Рахат Арман пп/пчк 0,185 (30)",Печенье Рахат Арман 185 г,Рахат,"Печенье Арман, вес 185 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870099003505,Печ Рахат Сдобное Rakhat Bakery шок-слив вкусом пп/пчк 165гp(8),Печ Рахат Сдобное Rakhat Bakery шок-слив вкусом пп/пчк 165гp(8),Рахат,"Сдобное печенье с шоколадно-сливочным вкусом, вес 165 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870099003154,Печ Рахат Сливочное пп/пчк 220гр (22 шт),Печ Рахат Сливочное пп/пчк 220гр (22 шт),Рахат,"Сливочное печенье, вес 220 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4607176441055,Рахат ПечLOTTE Чоклет Пай с аром Банана х/к 336 г,Печенье RAHAT Чоклет Пай с банановым ароматом 336 г,Рахат,"Чоклет Пай с банановым ароматом, вес 336 г.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4,Вафли РахатСюрприз в т/пл вес (5),Вафли Рахат Сюрприз 5 г,Рахат,"Вафли Сюрприз, вес 5 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5,Ирис Купия килт Рахат вес,Ирис Купия Рахат,Рахат,Сладкий ирис с уникальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8,Кар Абрикос Рахат вес,Абрикос Рахат,Рахат,Сладкий абрикосовый вкус.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
11,Кар Апельсин Рахат вес,Апельсин Рахат,Рахат,Освежающий апельсиновый вкус.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
14,Кар Вишня Рахат вес,Вишня Рахат,Рахат,Сочный вишневый вкус.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
17,Кар Дюшес Рахат вес,Дюшес Рахат,Рахат,Нежный вкус груши.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
20,Кар Кузнечик Рахат вес,Кузнечик Рахат,Рахат,Уникальный вкус с нотками свежести.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
23,Кар Му Му Рахат вес,Му Му Рахат,Рахат,Сладкий и нежный вкус.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
26,Кар Слива Рахат вес,Слива Рахат,Рахат,Сочный сливовый вкус.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870036008426,КонAllegro Рахат 180 г,Allegro Рахат 180 г,Рахат,Шоколад с уникальным вкусом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
30,Кон Алтын кум Рахат вес,Алтын Кум Рахат,Рахат,Сладкий вкус с нотками карамели.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870036003902,Кон Астана Рахат 500 г,Астана Рахат 500 г,Рахат,Классический вкус с орехами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
34,Кон Блюз Рахат вес,Блюз Рахат,Рахат,Нежный шоколадный вкус.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
37,Кон Вечер Рахат вес,Вечер Рахат,Рахат,Сладкий вечерний десерт.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
40,Кон гулдер Рахат вес,Гулдер Рахат,Рахат,Сладкий вкус с фруктовыми нотами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
42,Кон Ласточка Рахат вес,Ласточка Рахат,Рахат,Легкий и сладкий вкус.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
45,Кон Маки Алатау Рахат веc,Конфета Маки Алатау Рахат  вес,Рахат,Сладкая конфета с уникальным вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
48 4870036001878,Кон Молочно вафельный Рахат вес,Конфета Молочная вафельная Рахат  вес,Рахат,Вафельная конфета с молочной начинкой.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
51,Кон Сказки детства Рахат вес,Конфета Сказки детства Рахат  вес,Рахат,"Конфета, вызывающая ностальгию по детству.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
54,Кон Южная Ночь Рахат вес,Конфета Южная Ночь Рахат  вес,Рахат,Сладкая конфета с уникальным вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8801062880140,ПечоРерего White Cookie x/к 32гр,ПечоРерего White Cookie x/к 32гр,,Хрустящее печенье с белым шоколадом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4607176440539,Печ LOTTE Чоклет Пай х/к 336гр,Печ LOTTE Чоклет Пай х/к 336гр,LOTTE,Вкусное печенье с шоколадной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
57,Печ Жастар Рахат вес,Печенье Жастар Рахат  вес,Рахат,Сладкое печенье с уникальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
60,Печ Яблочко Рахат вес,Печенье Яблочко Рахат  вес,Рахат,Печенье с яблочной начинкой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870036005692,Шоколад На здоровье с молоком Рахат 20гр,Шоколад На здоровье с молоком Рахат 20гр,Рахат,Шоколад с молочной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870208433650,"Шоколадно-ореховый крем ""Рахат""470гр","Шоколадно-ореховый крем ""Рахат""470гр",Рахат,Крем с шоколадом и орехами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500104950013,Вафли Рахат Белоснежка вес,Вафли Рахат Белоснежка  вес,Рахат,Вафли с нежным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4607015232653,Ваф.Яшкино 300гр Шокол,Ваф.Яшкино 300гр Шокол,Яшкино,Вафли с шоколадной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2502201950019,Вафельные рулетики Яшкино со вкусом шокалада 160 г,Вафельные рулетики Яшкино со вкусом шоколада 160 г,Яшкино,Рулетики с шоколадной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4680021887314,"Вафли ""Тонкие"" с клубнич кремом Яшкино 144гр","Вафли ""Тонкие"" с клубнич кремом Яшкино 144гр",Яшкино,Тонкие вафли с клубничным кремом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4607015232561,Вафли Ореховые Яшкино 200 г,Вафли Ореховые Яшкино 200 г,Яшкино,Вафли с ореховой начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4607015232660,Вафли Сливочные Яшкино 300 г,Вафли Сливочные 300 г,Яшкино,Сливочные вафли с нежным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4607015232868,"Вафли Яшкино в шоколадной глазури 200гр ,м/у","Вафли Яшкино в шоколадной глазури 200гр ,м/у",Яшкино,"Вафли в шоколадной глазури, упакованные в мягкую упаковку.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}",
4607035653582,Вафли Яшкино Голландские 290гр,Вафли Яшкино Голландские 290гр,Яшкино,Голландские вафли с хрустящей текстурой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4607015234633,"Вафли Яшкино Лимон Лайм 300гр ,м/у","Вафли Яшкино Лимон Лайм 300гр ,м/у",Яшкино,Вафли с лимонно-лаймовым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4680021881879,"Вафли Яшкино мягкие с шоколад кремом 120гр ,м/у","Вафли Яшкино мягкие с шоколад кремом 120гр ,м/у",Яшкино,Мягкие вафли с шоколадным кремом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}",
4680021887826,Вафли Яшкино начинка с вареной сгущенкой 290гр,Вафли Яшкино начинка с вареной сгущенкой 290гр,Яшкино,Вафли с начинкой из вареной сгущенки.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4607035653957,Вафли Яшкино сэндвич 180гр,Вафли Яшкино сэндвич 180гр,Яшкино,Сэндвич-вафли с различными начинками.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4607109843895,Конфета Батончик Крокант 28 г,Конфета Батончик Крокант 28 г,,Хрустящий батончик с крокантом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4620017453130,Тараллини NINA FRINA 180гр м/у,Тараллини NINA FRINA 180гр м/у,,Итальянские закусочные тарталетки.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607035653605,Крекер Яшкино Золотая рыбка 360гр м/у,Крекер Яшкино Золотая рыбка 360гр м/у,Яшкино,Хрустящие крекеры в форме рыбок.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4607015236316,Мини Краусаны Яшкино клубничный джем 180гр м/у,Мини Краусаны Яшкино клубничный джем 180гр м/у,Яшкино,Мини круассаны с нежным клубничным джемом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4603290004831,Печ. зат. TONDI Сэндвич с шоколад 190 г,Печенье Сэндвич с шоколадом 190 г,TONDI,Сэндвич-печенье с шоколадной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4630026561801,Печенье Яшкино цельно зерн молочн шок 130гр,Печенье Яшкино цельно зерн молочн шок 130гр,Яшкино,Цельнозерновое печенье с молочным шоколадом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4630026561856,Печенье глазир Яшкино Чайное 350гр,Печенье глазир Яшкино Чайное 350гр,Яшкино,Глазированное чайное печенье.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4670161190429,Печенье Сахарное Яшкино злаковые 250гр,Печенье Сахарное Яшкино злаковые 250гр,Яшкино,Сахарное печенье с злаками.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4603290004862,Печенье сэндвич FORSITE с шокол орех 220гр,Печенье сэндвич FORSITE с шокол орех 220гр,FORSITE,Сэндвич-печенье с шоколадом и орехами.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}",
4607015235760,Печенье Яшкино Апельсин сдобное 137гр м/у,Печенье Яшкино Апельсин сдобное 137гр м/у,Яшкино,Сдобное печенье с апельсиновым вкусом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4607015235364,Пряники Яшкино в сахарной шоколадной глазури 350гр м/у,Пряники Яшкино в сахарной шоколадной глазури 350гр м/у,Яшкино,Пряники в сахарной шоколадной глазури.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4607015235401,Пряники Яшкино Шоколадные 350гр м/у,Пряники Яшкино Шоколадные 350гр м/у,Яшкино,Шоколадные пряники.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4603290002882,Рулет Яшкино Вареная сгущенка бисквитный 200гр м/у,Рулет Яшкино Вареная сгущенка бисквитный 200гр м/у,Яшкино,Бисквитный рулет с вареной сгущенкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4603290005524,Рулет Яшкино Какао бисквитный 200гр м/у,Рулет Яшкино Какао бисквитный 200гр м/у,Яшкино,Бисквитный рулет с какао.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4603290003889,Рулет Яшкино Шоколадный бисквитный 200гр м/у,Рулет Яшкино Шоколадный бисквитный 200гр м/у,Яшкино,Бисквитный рулет с шоколадом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607015238020,ТОРТ Яшкино вишневый джем с шоколадным кремом 500гр,ТОРТ Яшкино вишневый джем с шоколадным кремом 500гр,Яшкино,Вишневый торт с шоколадным кремом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
4690329005402,Шоколад Яшкино молочный 90 г,Шоколад Яшкино молочный 90 г,Яшкино,Молочный шоколад.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607015232578,Яшкино вафли шоколадные 200 г,Вафли Яшкино шоколадные 200 г,Яшкино,Шоколадные вафли.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4620017458531,Яшкино печенье сдобное какос 200 г,Печенье Яшкино с кокосом 200 г,Яшкино,Сдобное печенье с кокосом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607015235302,Яшкино пряники с вишневой начинкой 350 г,Пряники Яшкино с вишневой начинкой 350 г,Яшкино,Пряники с вишневой начинкой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8000500232057,"Конфеты Раффаэлло с минд, орехом 90 г",Конфеты Раффаэлло с миндалем и орехом 90 г,Раффаэлло,Конфеты с миндалем и орехом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}",
8000500078617,Конф. Раффаэлло с минд орехом 100 гторт,Конфеты Раффаэлло с миндалем 100 г,Раффаэлло,Конфеты с миндалем.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
80741251,Киндер Сюрприз для девочек Т36,Киндер Сюрприз для девочек Т36,Киндер,Сюрприз для девочек.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
80052760,Киндер Буено Т2*30,Киндер Буэно Т2,Киндер,Шоколадный батончик с начинкой.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
80177609,Киндер шоколад Т4,Киндер Шоколад Т4,Киндер,Шоколадные плитки.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
80177173,"Паста орех, с какао Нутелла 350гр",Паста Нутелла с орехами и какао 350г,Нутелла,Ореховая паста с шоколадом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
40084077,Киндер шоколад Макси Т1,Киндер Шоколад Макси Т1,Киндер,Большая шоколадка с начинкой.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112001006,"Albeni Bites печенье с карам, ток. с кр печенья 500гр",Albeni Bites печенье с карамелью 500г,Albeni,Печенье с карамельной начинкой.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112006353,"Albeni nеч. крем лес, ореха, покрыт молочнок. 85гр",Albeni Нежный крем с лесными орехами 85г,Albeni,Крем с орехами в шоколадной оболочке.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112003918,"Albeni round печенье с карам, мол. шок. 40гр",Albeni Round печенье с карамелью 40г,Albeni,Круглое печенье с карамельной начинкой.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870002233210,Kremika Vanilla 70гр,Kremika Ваниль 70г,Kremika,Ванильный крем.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112002768,Печенье Бискрен Какао 100гp,Печенье Бискрен Какао 100г,Бискрен,Какао печенье.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112006971,Печенье Biscuit Balley Sandwich Cocons 280гр,Печенье Biscuit Balley Sandwich Кокос 280г,Biscuit Balley,Песочное печенье с кокосовой начинкой.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112006711,"Biscuit Halley Sandwich (10pc), 280гр",Biscuit Halley Sandwich 280г,Biscuit Halley,Песочное печенье с начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8690504082392,Печенье Dankek Mini Tart Choc 150гр Glaze and Strawberry Juice,Печенье Dankek Mini Tart Шоколад 150г,Dankek,Мини тарт с шоколадом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8690766103491,Шоколад Dankek Donut Cake Dark 45гр Glaze and Dark Choco Souce,Шоколад Dankek Donut Cake Dark 45гр Glaze and Dark Choco Souce,Dankek,Шоколадный торт с глазурью.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112004137,"Печенье McVitie's Digestive Original, To Go 29,4гр КОР","Печенье McVitie's Digestive Original 29,4г",McVitie's,Классическое печенье Digestive.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112004144,"Печенье McVitie's Digestive Milk Choco, late To 33гр",Печенье McVitie's Digestive с молочным шоколадом 33г,McVitie's,Печенье с шоколадной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112007633,Печенье Dore Cocoa sandwich biscuits with cream 73гр,Печенье Dore Cocoa sandwich biscuits with cream 73гр,Dore,Вкусное печенье с какао и кремом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112007626,"Печенье Dore Strawberry73gx1x24, sandwich biscuits with cream,","Печенье Dore Strawberry73gx1x24, sandwich biscuits with cream,",Dore,Печенье с клубничным кремом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112003956,"Albeni super печенье с каран, покр. мол. шок. 55 г","Печенье Albeni с карамелью, молочный шоколад 55 г",Albeni,Печенье с карамельной начинкой в молочном шоколаде.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870112007619,"Печенье Dore Banana 73гр sandwich biscuits with cream,","Печенье Dore Banana 73гр sandwich biscuits with cream,",Dore,Печенье с банановым кремом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7622202396076,Шоколад Milka 97r Bubbles молочный пористый со вкусом капучино,Шоколад Milka 97 г Bubbles с капучино,Milka,Молочный шоколад с пористыми пузырьками и вкусом капучино.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7622210832498,Шоколад Милка 92 г. с круглым печеньем «Орео,Шоколад Milka 92 г с печеньем Oreo,,Шоколад с печеньем Oreo.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
7622201408145,Шоколад Milka 110 г конфеты молочный шоколад с ореховой начинкой,Шоколад Milka 110 г с ореховой начинкой,Milka,Молочный шоколад с ореховой начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7622201711825,Шоколад ПИКНИК Спец. цена 48гр шоколад,Шоколад ПИКНИК Спец. цена 48гр шоколад,ПИКНИК,Шоколад с уникальным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7622201449261,"Шоколад АГ МаксФан 150 г мол карамель, марм, печ",Шоколад АГ МаксФан 150 г с карамелью и мармеладом,АГ,Шоколад с карамельной и мармеладной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7622201456306,Шоколад АГ 80 Молочный пористый,Шоколад АГ 80 г молочный пористый,АГ,Молочный пористый шоколад.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
7622201778545,Шоколад АГ 90 г Орео со вкусом чизкейка и печенья,Шоколад АГ 90 г Oreo с чизкейком,АГ,Шоколад с вкусом чизкейка и печенья Oreo.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7622202395697,Шоколад АГ 80 г Мол с Фундуком,Шоколад АГ 80 г с фундуком,АГ,Молочный шоколад с фундуком.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7622201706289,Шоколад АГ 80 г молочный с клубнично-йогуртовой начинкой,Шоколад АГ 80 г с клубнично-йогуртовой начинкой,АГ,Шоколад с клубнично-йогуртовой начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7622210343161,Шоколад Воздушный 85 г Белый,Шоколад Воздушный 85 г белый,,Легкий белый шоколад.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7622210308139,Шоколад Milka 90 г молочный с цельным миндалем,Шоколад Milka 90 г с миндалем,Milka,Молочный шоколад с цельным миндалем.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7622202396014,Шоколад Milka 80 г молочный с фундуком,Шоколад Milka 80 г молочный с фундуком,Milka,Молочный шоколад с фундуком.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
57023861,Дирол X-Fresh черника цитрус 16 г,Дирол X-Fresh черника цитрус 16 г,Дирол,Жевательная резинка со вкусом черники и цитрусов.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
