barcode,old_name,new_name,brand,productDesc,confidence,changes
4870231740770 4870250370194 2574001070013,Булочки для Бургера Романовский,Булочки для бургера,Романовский,Мягкие булочки для бургеров.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870231740909 4870250370224,Багет Пшеничный Романовский,Багет Пшеничный Романовский,Романовский,Свежий пшеничный багет.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870250370057 4870231740121,Хот Дог Романовский,Хот Дог Романовский,Романовский,Вкусный хот-дог для перекуса.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2574008930013,Хлеб Тостовый Романовский 300гр,Хлеб Тостовый Романовский 300гр,Романовский,Идеальный хлеб для тостов.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500302760018,Пончики ассорти Нежные истории вес,Пончики ассорти Нежные истории вес,,Ассорти нежных пончиков.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500302810010 4620760363786,Пряник королевская зебра фасованный,Пряник королевская зебра,,Фасованный пряник с уникальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500304140016 4870007570419,Пряники Крендель Медовые 300гр,Пряники Крендель Медовые 300гр,,Медовые пряники в упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500305040018,Пирожки в ассортименте WO,Пирожки в ассортименте,,Ассорти пирожков для любого вкуса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2000000011356,Хлеб Ржаной мультизлак Бездрож Gastronan,Хлеб ржаной мультизлаковый,,Полезный ржаной хлеб с мультизлаками.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2000000011349,Хлеб Фитнес 3 семечки Бездрож Gastronan,Хлеб Фитнес 3 семечки Бездрож Gastronan,,Фитнес-хлеб с тремя видами семечек.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4607170213207,Булочки для бургера с кунжутом Harri 16*168,Булочки для бургера с кунжутом,Harri,Булочки для бургеров с кунжутом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4607003124359,Тортильи пшеничные оригинал злакиMisson 250гр,Тортильи пшеничные оригинал злакиMisson 250гр,Misson,"Пшеничные тортильи, идеальны для начинки.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4870211070156,Булочки сдобные Мастер Колобок 250гр,Булочки сдобные Мастер Колобок 250гр,Мастер Колобок,"Сдобные булочки, мягкие и вкусные.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
2500402280010,Печенье Бонварнон апельсин вес,Печенье Бонварон с апельсином,,Печенье с апельсиновым вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
2500405000011,Пахлава Бакинская,Пахлава Бакинская,,Традиционная бакинская пахлава.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
2500407160010,Эклер Заварные вес,Эклеры заварные,,Вкусные заварные эклеры.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
796554721676,Таба Нан,Нан Таба,,Традиционный нан.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500409770019,Печенье Крендельки соленые вес,Соленые крендельки,,Соленые крендельки для перекуса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500501620014,Пирожки с капустой,Пирожки с капустой,,Пирожки с начинкой из капусты.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
2500507950016,Пахлава С ГРЕЦ ОРЕХОМ,Пахлава с грецким орехом,,Пахлава с грецким орехом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870254090203,"Сосиски говяжьи ""А"" 500гр","Сосиски говяжьи ""А"" 500гр",,Говяжьи сосиски высшего сорта.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500802600012,Маленькие Пряники Сапа Нан,Пряники маленькие,Сапа Нан,Маленькие пряники для чая.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
2500803790019,Хлеб домашний WO,Домашний хлеб,,Свежий домашний хлеб.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870231740947,Сэндвич Кебаб Романовский,Кебаб-сэндвич Романовский,,Сэндвич с кебабом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
480250818034,Вафли Сапа нан,Вафли Сапа Нан,Сапа Нан,Хрустящие вафли для десерта.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
2500807290010,Печенье Юбилейное вес,Печенье Юбилейное,,Популярное печенье для чая.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500700770015,Печенье Пампушки вес King,Печенье Пампушки,,Вкусные печенья с начинкой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500901730016,Синнабон,Синнабон,,Классический десерт с корицей.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4640017176532,Зефир Тропический FRESH (МАНГО) 150гр,Зефир Тропический FRESH (МАНГО) 150гр,FRESH,Нежный зефир с манговым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4780111073402,Вафельный Пломбир мини (чипсы) 200гр/8,Вафельный Пломбир мини (чипсы) 200гр/8,,Мороженое в вафельном стаканчике с чипсами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
2500907930014,Пирожки капуста+Мясо WO,Пирожки с капустой и мясом,,Вкусные пирожки с начинкой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
762497141719,Хлеб Классический ТАРТИН,Хлеб Классический,,Свежий классический хлеб.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500908720010,Сметанник 22см WO,Сметанник 22 см,,Торт со сметанным кремом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500908930013,Пирог с капустой и мясом,Пирог с капустой и мясом,,Сытный пирог с начинкой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4605516025958 4605516027884,ЗЕФИР NEO botanica черника черная смородина 250гр,ЗЕФИР NEO botanica черника черная смородина 250гр,NEO botanica,Зефир с ягодным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
46266507,Конфеты Меллер банан 8*24*38гр,Конфеты Меллер банан 8*24*38гр,Меллер,Сладкие конфеты с банановым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4602606003759,Мармелад жеват Fruittella Звери Микс 30*70 г,Мармелад жевательный Fruittella Звери Микс 30*70 г,Fruittella,Жевательный мармелад с фруктовым вкусом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4870059001046,Трапеза Сухари сдоб. ван. 200 г,Сухари сдобные ванильные 200 г,Трапеза,Хрустящие сухари с ванильным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4870059001053,Трапеза Сухари сдоб. со сгущ. 200 г,Сухари сдобные со сгущенным молоком 200 г,Трапеза,Сухари с начинкой из сгущенного молока.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4870059001152,Трапеза Сушка со сгущ. 350 г,Сушка со сгущенным молоком 350 г,Трапеза,Сушки с начинкой из сгущенного молока.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
5900020031723,Завтрак NESQUIK Cereal Bag 15x460g N2 X8,Завтрак NESQUIK Каша 15x460 г,NESQUIK,Сытный завтрак с шоколадным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870099002591,Печенье Яблочко Рахат пп/п 500гр,Печенье Яблочко Рахат пп/п 500гр,Рахат,Вкусное печенье с яблочным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870036007443,Вафли Рахат Арахисовые ф/пчк 110гр. (48),Вафли Рахат Арахисовые ф/пчк 110гр. (48),Рахат,Хрустящие вафли с арахисовой начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870099003062,"Печ Рахат Арман пп/пчк 0,185 (30)",Печенье Рахат Арман 185 г,Рахат,Нежное печенье с уникальным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870099003383,Печ Рахат Сдобное Rakhat Bakery со вкус сгущ молока пп/пчк 135гр (8),Печ Рахат Сдобное Rakhat Bakery со вкус сгущ молока пп/пчк 135гр (8),Рахат,Сдобное печенье с начинкой из сгущенного молока.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4607176441413,Рахат ПечLOTTE Чоклет Пай х/к 448 г,Рахат Чоклет Пай 448 г,Рахат,Шоколадный пирожок с начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
5,Ирис Купия килт Рахат вес,Ирис Купия Рахат вес,Рахат,Сладкий ирис с уникальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
10,Кар Алматинский Зазнайка Рахат вес,Карамель Алматинский Зазнайка Рахат вес,Рахат,Карамель с оригинальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
15,Кар Карга га га Рахат вес,Карамель Карга Рахат вес,Рахат,Сладкая карамель с насыщенным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
20,Кар Кузнечик Рахат вес,Карамель Кузнечик Рахат вес,Рахат,Карамель с хрустящей текстурой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
25,Кар Рачки Рахат вес,Карамель Рачки Рахат вес,Рахат,Сладкие карамельки с оригинальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
29,Кон Ажар Рахат вес,Конфета Ажар Рахат вес,Рахат,Сладкая конфета с уникальным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870036003902,Кон Астана Рахат 500 г,Конфета Астана Рахат 500 г,Рахат,Конфеты с насыщенным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
36,Кон Василек Рахат вес,Конфета Василек Рахат вес,Рахат,Сладкая конфета с цветочным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
41,Кон Колосок Рахат вес,Конфета Колосок Рахат вес,Рахат,Конфета с хрустящей текстурой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
45,Кон Маки Алатау Рахат веc,Конфета Маки Алатау Рахат  вес,Рахат,Сладкая конфета с уникальным вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
50,Кон Шоколад Рахат Рахат вес,Конфета Шоколад Рахат  вес,Рахат,Шоколадная конфета с насыщенным вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8801062636358,Печо Almond Pepero х/к 36гр,Печо Almond Pepero х/к 36гр,,Хрустящее печенье с миндальным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607176440539,Печ LOTTE Чоклет Пай х/к 336гр,Печ LOTTE Чоклет Пай х/к 336гр,LOTTE,Вкусное печенье с шоколадной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
59,Печ Шоколадное Рахат вес,Шоколадное печенье Рахат  вес,Рахат,Нежное шоколадное печенье.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870036005715,Шоколад на здоровье Рахат с тертым орехом 50гр,Шоколад на здоровье Рахат с тертым орехом 50гр,Рахат,Шоколад с орехами для здоровья.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
2500104950013,Вафли Рахат Белоснежка вес,Вафли Рахат Белоснежка  вес,Рахат,Легкие вафли с нежным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4620017456902,"Вафельн батончик O""Zera молоч шок орех 23гр","Вафельн батончик O""Zera молоч шок орех 23гр",,Сладкий батончик с орехами и шоколадом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4680021887307,"Вафли ""Тонкие"" с кокосовым кремом Яшкино 144гр","Вафли ""Тонкие"" с кокосовым кремом Яшкино 144гр",Яшкино,Тонкие вафли с кокосовой начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607015232660,Вафли Сливочные Яшкино 300 г,Вафли Сливочные Яшкино 300 г,Яшкино,Сливочные вафли с нежным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607015232677,"Вафли Яшкино вареная сгущенка 300гр ,м/у","Вафли Яшкино вареная сгущенка 300гр ,м/у",Яшкино,Вафли с сладкой начинкой из сгущенки.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4680021881855,"Вафли Яшкино мягкие варен сгущ 120гр ,м/у","Вафли Яшкино мягкие варен сгущ 120гр ,м/у",Яшкино,Мягкие вафли с нежной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4680021887826,Вафли Яшкино начинка с вареной сгущенкой 290гр,Вафли Яшкино начинка с вареной сгущенкой 290гр,Яшкино,Вафли с сладкой начинкой из сгущенки.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4620017452010,"Карамель Страйк Яшкино кола-вищня-дыня 11,3гр","Карамель Страйк Яшкино кола-вищня-дыня 11,3гр",Яшкино,Карамель с фруктовыми вкусами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4620017453147,Тараллини NINA FRINA с томатом 180гр м/у,Тараллини NINA FRINA с томатом 180гр м/у,NINA FRINA,Хрустящие закуски с томатным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607015236316,Мини Краусаны Яшкино клубничный джем 180гр м/у,Мини Краусаны Яшкино клубничный джем 180гр м/у,Яшкино,Круассаны с клубничным джемом в упаковке 180 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4603290004800,Печенье Яшкино Сэндвич Fan Banan 220гр,Печенье Яшкино Сэндвич Fan Banan 220гр,Яшкино,Сэндвич-печенье с банановым вкусом в упаковке 220 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4603290003520,Печенье Дженс 180гр,Печенье Дженс 180гр,Дженс,Печенье Дженс в упаковке 180 г.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4603290004862,Печенье сэндвич FORSITE с шокол орех 220гр,Печенье сэндвич FORSITE с шокол орех 220гр,FORSITE,Сэндвич-печенье с шоколадом и орехами в упаковке 220 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4680021887796,Печенье Яшкино со вкусом пломбира 220гр,Печенье Яшкино со вкусом пломбира 220гр,Яшкино,Печенье со вкусом пломбира в упаковке 220 г.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607035653278,"Рулет Ваф Яшкино со вкус сгущенка 160гр ,м/у","Рулет Ваф Яшкино со вкус сгущенка 160гр ,м/у",Яшкино,Рулет со сгущенкой в упаковке 160 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4603290005524,Рулет Яшкино Какао бисквитный 200гр м/у,Рулет Яшкино Какао бисквитный 200гр м/у,Яшкино,Бисквитный рулет с какао в упаковке 200 г.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4620017458524,Тараллини Яшкино 180 г цельнозерновые КК,Тараллини Яшкино 180 г цельнозерновые,Яшкино,Цельнозерновые тараллини в упаковке 180 г.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4690329005693,Шоколад Яшкино молочный с арахисом 90 г,Шоколад Яшкино молочный с арахисом 90 г,Яшкино,Молочный шоколад с арахисом в упаковке 90 г.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4620017458531,Яшкино печенье сдобное какос 200 г,Печенье Яшкино сдобное кокосовое 200 г,Яшкино,Сдобное печенье с кокосом в упаковке 200 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
8000500023976,Конфеты Раффаэлло с минд. орехом 150 г,Конфеты Раффаэлло с миндальным орехом 150 г,Раффаэлло,Конфеты с миндальным орехом в упаковке 150 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
8000500313138,Конфеты Раффаэлло с минд орехом 70 г,Конфеты Раффаэлло с миндальным орехом 70 г,Раффаэлло,Конфеты с миндальным орехом в упаковке 70 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
80052760,Киндер Буено Т2*30,Киндер Буэно Т2 30 г,Киндер,Шоколадные батончики Киндер Буэно в упаковке 30 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
59032823,"Паста орех, с какао Нутелла 630гр","Паста орех, с какао Нутелла 630гр",Нутелла,Ореховая паста с какао в упаковке 630 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
6261149040461,Albina Слоеный торт-бисквит ВАНИЛЬ 20 г,Слоеный торт-бисквит Albina Ваниль 20 г,Albina,Слоеный торт-бисквит с ванильным вкусом в упаковке 20 г.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4870112006353,"Albeni nеч. крем лес, ореха, покрыт молочнок. 85гр","Albeni nеч. крем лес, ореха, покрыт молочнок. 85гр",Albeni,"Нежное печенье с кремом из лесного ореха, покрытое молочным шоколадом.",high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4870112002805,"ALBENI TANE TANE печенье с к, покр мо шок (драже) 37гр","ALBENI TANE TANE печенье с к, покр мо шок (драже) 37гр",Albeni,"Печенье с кремом, покрытое шоколадом.",high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4870002233180,Печенье Kremiks Strawberry 70гр,Печенье Kremiks Strawberry 70гр,Kremiks,Печенье с клубничной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870112006711,"Biscuit Halley Sandwich (10pc), 280гр","Biscuit Halley Sandwich (10pc), 280гр",Halley,Песочное печенье с начинкой в виде сэндвича.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
8690504065272,Шоколад Laviva Classic278гр,Шоколад Laviva Classic278гр,Laviva,Классический шоколад с насыщенным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8690504063476,Шоколад Dankek @kek Derries 55гр,Шоколад Dankek @kek Derries 55гр,Dankek,Шоколад с ягодной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870112007633,Печенье Dore Cocoa sandwich biscuits with cream 73гр,Печенье Dore Cocoa sandwich biscuits with cream 73гр,Dore,Песочное печенье с какао и кремовой начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8690504084747,Печенье McVities Tartlet Choco 100гр,Печенье McVities Tartlet Choco 100гр,McVities,Тарталетки с шоколадной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
7622300789114,Шоколад Milka 80r Bubbles молочный пористый,Шоколад Milka 80 г Bubbles молочный пористый,Milka,Молочный шоколад с пористой текстурой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
7622210832498,Шоколад Милка 92 г. с круглым печеньем «Орео,Шоколад Milka 92 г с печеньем Орео,,Шоколад с печеньем Орео.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
7622210679376,Шоколад Milka 300 г со вкусом чизкейка и клубники,Шоколад Milka 300 г со вкусом чизкейка и клубники,Milka,Шоколад с вкусом чизкейка и клубники.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
7622201809065,Шоколад АГ МаксФан 150 г Дикая Вишня,Шоколад АГ МаксФан 150 г Дикая Вишня,АГ,Шоколад с начинкой из дикой вишни.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
7622201778545,Шоколад АГ 90 г Орео со вкусом чизкейка и печенья,Шоколад АГ 90 г Орео со вкусом чизкейка,АГ,Шоколад с начинкой из Орео и вкусом чизкейка.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
7622202397318 7622201448707,Шоколад АГ 80 г Мол Фундук и Изюм,Шоколад АГ 80 г Молочный с фундуком и изюмом,АГ,Молочный шоколад с фундуком и изюмом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
7622202395895,Шоколад Milka 90 г молочный с цельным фундуком,Шоколад Milka 90 г молочный с цельным фундуком,Milka,Молочный шоколад с цельным фундуком.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
7622202396014,Шоколад Milka 80 г молочный с фундуком,Шоколад Milka 80 г молочный с фундуком,Milka,Молочный шоколад с фундуком.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
7622201677404,"Дирол XXL Ассорти мятных вкусов, 19 г жев. рез. б/с",Дирол XXL Ассорти мятных вкусов 19 г жев. рез. б/с,Дирол,Жевательная резинка с мятными вкусами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
46190369,"Дирол Уайт мята, 13.6гр жев. рез. б/с","Дирол Уайт мята, 13.6гр жев. рез. б/с",Дирол,Жевательная резинка со вкусом мяты.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
46078483,"Дирол Нежность мяты, 13.6 г жев.рез. б/с",Дирол Нежность мяты 13.6 г жев. рез. б/с,Дирол,Жевательная резинка с нежным вкусом мяты.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
7622201410070,"Дирол Kids Банан, 13.5гр жев рез. б/с","Дирол Kids Банан, 13.5гр жев рез. б/с",Дирол,Жевательная резинка со вкусом банана для детей.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
5201360521210,Круассан со вкусом какао 7DAYS 65 г.,Круассан со вкусом какао 7DAYS 65 г,7DAYS,Круассан с шоколадной начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
7622210762542,Печенье глазированное шоколадом Milka 200 г.,Печенье глазированное шоколадом Milka 200 г,Milka,Глазированное печенье с шоколадом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
7622210540836,Милка 260гр с начинкой молочным шоколадом,Милка 260гр с начинкой молочным шоколадом,,Печенье с начинкой из молочного шоколада.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
7622210721921,Бельвита 225 г с медом и фундуком,Бельвита 225 г с медом и фундуком,Бельвита,Печенье с медом и фундуком.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
7622210575517,"Тук 100гр. Сметана лук, крекер","Тук 100гр. Сметана лук, крекер",Тук,Крекеры со вкусом сметаны и лука.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
7622210336729,"Медв. Барни 30гр. Шоколадный, меда.","Медв. Барни 30гр. Шоколадный, меда.",Барни,Шоколадный батончик с медом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
7622210769459 7622202204166,Печенье OREO 95 г с какао и начинкой шоколадного вкуса,Печенье OREO 95 г с какао и начинкой шоколадного вкуса,OREO,Печенье с какао и шоколадной начинкой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
7622210309396,Печенье OREO 38 г с какао и кремовой начинкой ваниль вкуса,Печенье OREO 38 г с какао и кремовой начинкой ванильного вкуса,OREO,Печенье с ванильной кремовой начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4011100091108,Шоколадный батончик MARS 50гр,Шоколадный батончик MARS 50гр,MARS,Шоколадный батончик.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607065001445,Шоколадный батончик SNICERS 50гр,Шоколадный батончик SNICERS 50гр,,Шоколадный батончик с арахисом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
90441028,Бисквит Пирож 27 г Орео,Бисквитное пирожное Орео 27 г,Орео,Вкусное бисквитное пирожное с кремом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
8595564502203,Мюсли Crunchy muesli фундук (hazelnuts) 375 г/12,Мюсли Crunchy с фундуком 375 г,Crunchy,Хрустящие мюсли с добавлением фундука.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4607001416395,"Мини-маффины ""Kovis"" 470 г*бшт (вишня)",Мини-маффины Kovis с вишней 470 г,Kovis,Нежные мини-маффины с вишневой начинкой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
